"X","long","lat","Áö¹øÁÖ¼Ò","cluster"
21857,127.0757525,37.61671138,"Áß¶û±¸",4
21858,127.0751511,37.61652284,"Áß¶û±¸",2
21859,127.0778319,37.61758847,"Áß¶û±¸",4
21860,127.0798959,37.61828049,"Áß¶û±¸",4
21861,127.0749838,37.61659926,"Áß¶û±¸",2
21862,127.0778319,37.61758847,"Áß¶û±¸",4
21863,127.0770393,37.61730375,"Áß¶û±¸",4
21864,127.0798959,37.61828049,"Áß¶û±¸",4
21865,127.0770393,37.61730375,"Áß¶û±¸",4
21866,127.0757166,37.61684665,"Áß¶û±¸",4
21867,127.0863158,37.61978379,"Áß¶û±¸",3
21868,127.0873538,37.61929202,"Áß¶û±¸",3
21869,127.087271,37.61933204,"Áß¶û±¸",3
21870,127.0871959,37.61939101,"Áß¶û±¸",3
21871,127.0867129,37.61960833,"Áß¶û±¸",3
21872,127.0881102,37.61895456,"Áß¶û±¸",3
21873,127.0881102,37.61895456,"Áß¶û±¸",3
21874,127.0877552,37.61883056,"Áß¶û±¸",3
21875,127.0879731,37.61873639,"Áß¶û±¸",3
21876,127.0857566,37.62003751,"Áß¶û±¸",3
21877,127.0869568,37.6192044,"Áß¶û±¸",3
21878,127.0879731,37.61873639,"Áß¶û±¸",3
21879,127.0892363,37.61818097,"Áß¶û±¸",3
21880,127.0787833,37.61794437,"Áß¶û±¸",4
21881,127.0787833,37.61794437,"Áß¶û±¸",4
21882,127.0708646,37.61549317,"Áß¶û±¸",2
21883,127.0733775,37.61580398,"Áß¶û±¸",2
21884,127.0733775,37.61580398,"Áß¶û±¸",2
21885,127.0728243,37.6153606,"Áß¶û±¸",2
21886,127.0721205,37.61490741,"Áß¶û±¸",2
21887,127.0720587,37.61457849,"Áß¶û±¸",2
21888,127.0721205,37.61490741,"Áß¶û±¸",2
21889,127.0721205,37.61490741,"Áß¶û±¸",2
21890,127.0733799,37.6153513,"Áß¶û±¸",2
21891,127.0722603,37.61143067,"Áß¶û±¸",2
21892,127.072212,37.61241387,"Áß¶û±¸",2
21893,127.0721519,37.61339217,"Áß¶û±¸",2
21894,127.0721519,37.61339217,"Áß¶û±¸",2
21895,127.0723042,37.61045543,"Áß¶û±¸",2
21896,127.0723682,37.60947664,"Áß¶û±¸",2
21897,127.0724146,37.60852923,"Áß¶û±¸",2
21898,127.072511,37.60790966,"Áß¶û±¸",2
21899,127.0725756,37.60760465,"Áß¶û±¸",2
21900,127.0725433,37.61645837,"Áß¶û±¸",2
21901,127.072061,37.61436334,"Áß¶û±¸",2
21902,127.0720679,37.61573783,"Áß¶û±¸",2
21903,127.0720679,37.61573783,"Áß¶û±¸",2
21904,127.072061,37.61436334,"Áß¶û±¸",2
21905,127.0741055,37.61621115,"Áß¶û±¸",2
21906,127.0741055,37.61621115,"Áß¶û±¸",2
21907,127.0821575,37.61836095,"Áß¶û±¸",4
21908,127.0810448,37.61840631,"Áß¶û±¸",4
21909,127.0808151,37.61843547,"Áß¶û±¸",4
21910,127.0830066,37.61823718,"Áß¶û±¸",4
21911,127.080507,37.59525566,"Áß¶û±¸",4
21912,127.0804631,37.5943823,"Áß¶û±¸",4
21913,127.0804948,37.59487903,"Áß¶û±¸",4
21914,127.0804569,37.59429414,"Áß¶û±¸",4
21915,127.0804145,37.59323393,"Áß¶û±¸",4
21916,127.080314,37.59221953,"Áß¶û±¸",4
21917,127.0803126,37.59217514,"Áß¶û±¸",4
21918,127.0803109,37.5921401,"Áß¶û±¸",4
21919,127.0802899,37.59155126,"Áß¶û±¸",4
21920,127.0802899,37.59155126,"Áß¶û±¸",4
21921,127.0800334,37.59389068,"Áß¶û±¸",4
21922,127.0800334,37.59389068,"Áß¶û±¸",4
21923,127.0800594,37.59476326,"Áß¶û±¸",4
21924,127.0800594,37.59476326,"Áß¶û±¸",4
21925,127.0804993,37.59502926,"Áß¶û±¸",4
21926,127.0800679,37.59493744,"Áß¶û±¸",4
21927,127.0800277,37.59328183,"Áß¶û±¸",4
21928,127.0803472,37.59304128,"Áß¶û±¸",4
21929,127.0803809,37.59313761,"Áß¶û±¸",4
21930,127.0803472,37.59304128,"Áß¶û±¸",4
21931,127.08046,37.59433822,"Áß¶û±¸",4
21932,127.0800388,37.5930159,"Áß¶û±¸",4
21933,127.0800363,37.59260925,"Áß¶û±¸",4
21934,127.0800183,37.59223277,"Áß¶û±¸",4
21935,127.0800371,37.59264492,"Áß¶û±¸",4
21936,127.0800154,37.59217691,"Áß¶û±¸",4
21937,127.0800379,37.59268058,"Áß¶û±¸",4
21938,127.0800302,37.59315735,"Áß¶û±¸",4
21939,127.0709951,37.59195577,"Áß¶û±¸",2
21940,127.0709951,37.59195577,"Áß¶û±¸",2
21941,127.0966289,37.61236886,"Áß¶û±¸",3
21942,127.0961654,37.61444409,"Áß¶û±¸",3
21943,127.0960539,37.61442631,"Áß¶û±¸",3
21944,127.0962351,37.61421132,"Áß¶û±¸",3
21945,127.0965818,37.61289201,"Áß¶û±¸",3
21946,127.0962887,37.61399561,"Áß¶û±¸",3
21947,127.0961654,37.61444409,"Áß¶û±¸",3
21948,127.0960859,37.61473041,"Áß¶û±¸",3
21949,127.0966226,37.61256598,"Áß¶û±¸",3
21950,127.0965818,37.61289201,"Áß¶û±¸",3
21951,127.0962351,37.61421132,"Áß¶û±¸",3
21952,127.0965818,37.61289201,"Áß¶û±¸",3
21953,127.0965028,37.61320042,"Áß¶û±¸",3
21954,127.0975551,37.61381497,"Áß¶û±¸",3
21955,127.0986639,37.613424,"Áß¶û±¸",3
21956,127.0962668,37.61424975,"Áß¶û±¸",3
21957,127.0963538,37.61423852,"Áß¶û±¸",3
21958,127.0966119,37.61217214,"Áß¶û±¸",3
21959,127.096325,37.6105809,"Áß¶û±¸",3
21960,127.0959195,37.60918897,"Áß¶û±¸",3
21961,127.0960666,37.60946093,"Áß¶û±¸",3
21962,127.096136,37.60958811,"Áß¶û±¸",3
21963,127.0962034,37.60978448,"Áß¶û±¸",3
21964,127.0959195,37.60918897,"Áß¶û±¸",3
21965,127.0954616,37.60831256,"Áß¶û±¸",3
21966,127.0893691,37.6184013,"Áß¶û±¸",3
21967,127.0893691,37.6184013,"Áß¶û±¸",3
21968,127.0919631,37.61724812,"Áß¶û±¸",3
21969,127.0919631,37.61724812,"Áß¶û±¸",3
21970,127.0910778,37.61764033,"Áß¶û±¸",3
21971,127.0908345,37.61774909,"Áß¶û±¸",3
21972,127.0933269,37.61664181,"Áß¶û±¸",3
21973,127.0933269,37.61664181,"Áß¶û±¸",3
21974,127.0936527,37.61649912,"Áß¶û±¸",3
21975,127.0936527,37.61649912,"Áß¶û±¸",3
21976,127.095015,37.615896,"Áß¶û±¸",3
21977,127.0950915,37.61586129,"Áß¶û±¸",3
21978,127.095015,37.615896,"Áß¶û±¸",3
21979,127.0951876,37.61580579,"Áß¶û±¸",3
21980,127.0918182,37.61698131,"Áß¶û±¸",3
21981,127.0934606,37.61624862,"Áß¶û±¸",3
21982,127.0931465,37.61639124,"Áß¶û±¸",3
21983,127.0934173,37.61624616,"Áß¶û±¸",3
21984,127.0934445,37.61624949,"Áß¶û±¸",3
21985,127.0956904,37.61552606,"Áß¶û±¸",3
21986,127.095605,37.6155616,"Áß¶û±¸",3
21987,127.0955215,37.61561223,"Áß¶û±¸",3
21988,127.0954282,37.61568263,"Áß¶û±¸",3
21989,127.0952857,37.61574057,"Áß¶û±¸",3
21990,127.0960176,37.61492055,"Áß¶û±¸",3
21991,127.095944,37.61507548,"Áß¶û±¸",3
21992,127.0958567,37.6152184,"Áß¶û±¸",3
21993,127.0931465,37.61639124,"Áß¶û±¸",3
21994,127.0931771,37.61634573,"Áß¶û±¸",3
21995,127.0906934,37.61745462,"Áß¶û±¸",3
21996,127.0907696,37.61744482,"Áß¶û±¸",3
21997,127.0908345,37.61741991,"Áß¶û±¸",3
21998,127.0934606,37.61624862,"Áß¶û±¸",3
21999,127.0948218,37.61565321,"Áß¶û±¸",3
22000,127.095312,37.61534783,"Áß¶û±¸",3
22001,127.0955983,37.61497665,"Áß¶û±¸",3
22002,127.0957129,37.61473461,"Áß¶û±¸",3
22003,127.0958567,37.6152184,"Áß¶û±¸",3
22004,127.0957475,37.61541944,"Áß¶û±¸",3
22005,127.0931264,37.61585251,"Áß¶û±¸",3
22006,127.0930532,37.61574219,"Áß¶û±¸",3
22007,127.092989,37.61565247,"Áß¶û±¸",3
22008,127.092989,37.61565247,"Áß¶û±¸",3
22009,127.0901905,37.61689349,"Áß¶û±¸",3
22010,127.0901905,37.61689349,"Áß¶û±¸",3
22011,127.0902486,37.61696748,"Áß¶û±¸",3
22012,127.0901905,37.61689349,"Áß¶û±¸",3
22013,127.0903307,37.61708331,"Áß¶û±¸",3
22014,127.0903307,37.61708331,"Áß¶û±¸",3
22015,127.08917,37.61559756,"Áß¶û±¸",3
22016,127.0905912,37.61744204,"Áß¶û±¸",3
22017,127.0905912,37.61744204,"Áß¶û±¸",3
22018,127.0892591,37.6155598,"Áß¶û±¸",3
22019,127.0892591,37.6155598,"Áß¶û±¸",3
22020,127.0919954,37.61424237,"Áß¶û±¸",3
22021,127.0919954,37.61424237,"Áß¶û±¸",3
22022,127.0918261,37.61431328,"Áß¶û±¸",3
22023,127.0928069,37.6157283,"Áß¶û±¸",3
22024,127.0929557,37.61593184,"Áß¶û±¸",3
22025,127.0929557,37.61593184,"Áß¶û±¸",3
22026,127.0913213,37.61348276,"Áß¶û±¸",3
22027,127.0928801,37.61583705,"Áß¶û±¸",3
22028,127.093367,37.61619776,"Áß¶û±¸",3
