"X","long","lat","瘤锅林家","cluster"
14418,127.0499292,37.56130559,"己悼备",3
14402,127.0500558,37.55544094,"己悼备",3
15003,127.0500607,37.55354396,"己悼备",3
14401,127.0500649,37.55546697,"己悼备",3
14403,127.0500652,37.55541377,"己悼备",3
14435,127.0501322,37.54620324,"己悼备",1
14433,127.0501859,37.55114604,"己悼备",3
14431,127.0502154,37.55125455,"己悼备",3
14425,127.0502474,37.54646777,"己悼备",1
14426,127.0502474,37.54646777,"己悼备",1
14445,127.0502547,37.55140237,"己悼备",3
14451,127.0502547,37.55140237,"己悼备",3
14454,127.0502547,37.55140237,"己悼备",3
14666,127.0503172,37.54614783,"己悼备",1
14992,127.0503797,37.56036337,"己悼备",3
14998,127.0503797,37.56036337,"己悼备",3
14691,127.0504169,37.54641596,"己悼备",1
14427,127.0504294,37.55109698,"己悼备",3
14996,127.0504301,37.55369953,"己悼备",3
15002,127.0504301,37.55369953,"己悼备",3
14676,127.0504542,37.54610725,"己悼备",1
14690,127.0505409,37.54637807,"己悼备",1
14698,127.0505409,37.54637807,"己悼备",1
14396,127.0505897,37.55605722,"己悼备",3
14446,127.0507135,37.5514596,"己悼备",3
14956,127.0507374,37.56804009,"己悼备",1
14958,127.0507374,37.56804009,"己悼备",1
14989,127.0507409,37.55394414,"己悼备",3
14957,127.0507866,37.56800169,"己悼备",1
14944,127.0508264,37.56797069,"己悼备",1
14410,127.0509089,37.5592278,"己悼备",3
14988,127.0509321,37.55442943,"己悼备",3
14991,127.0509885,37.5547154,"己悼备",3
14993,127.0509885,37.5547154,"己悼备",3
14997,127.0509885,37.5547154,"己悼备",3
14719,127.0510965,37.53538621,"己悼备",2
14720,127.0510965,37.53538621,"己悼备",2
14404,127.0511225,37.55878676,"己悼备",3
14964,127.0513533,37.56222473,"己悼备",3
14444,127.0514206,37.55130689,"己悼备",1
14450,127.0514206,37.55130689,"己悼备",1
14453,127.0514206,37.55130689,"己悼备",1
14407,127.0514212,37.556165,"己悼备",3
14408,127.0514212,37.556165,"己悼备",3
14409,127.0514212,37.556165,"己悼备",3
14405,127.0514427,37.55796316,"己悼备",3
14406,127.0514427,37.55796316,"己悼备",3
14999,127.0515406,37.55701213,"己悼备",3
15004,127.0515406,37.55701213,"己悼备",3
14449,127.0517611,37.55117303,"己悼备",1
14947,127.0517735,37.56727918,"己悼备",1
14697,127.0518157,37.54597671,"己悼备",1
14428,127.0519335,37.55077708,"己悼备",1
14688,127.0520022,37.54593204,"己悼备",1
14667,127.0520121,37.54564276,"己悼备",1
14669,127.0520702,37.54562603,"己悼备",1
14660,127.0521552,37.54560156,"己悼备",1
14850,127.0521883,37.55114667,"己悼备",1
14696,127.0522638,37.55070926,"己悼备",1
15062,127.0522663,37.5609041,"己悼备",3
14845,127.0523913,37.55106168,"己悼备",1
14842,127.0524697,37.55108418,"己悼备",1
14844,127.0525328,37.55098622,"己悼备",1
14963,127.0525411,37.55998293,"己悼备",3
14706,127.0526396,37.55087991,"己悼备",1
14707,127.0526396,37.55087991,"己悼备",1
14950,127.0526587,37.56662396,"己悼备",1
14843,127.0526648,37.55094495,"己悼备",1
14846,127.0526648,37.55094495,"己悼备",1
14851,127.0526648,37.55094495,"己悼备",1
14847,127.0527046,37.55103756,"己悼备",1
14995,127.0527659,37.5559867,"己悼备",3
15000,127.0527659,37.5559867,"己悼备",3
15001,127.0527659,37.5559867,"己悼备",3
14986,127.0527976,37.5584561,"己悼备",3
14871,127.0528107,37.55336335,"己悼备",1
14878,127.0528107,37.55336335,"己悼备",1
14994,127.0528151,37.55590278,"己悼备",3
14877,127.0528199,37.55330209,"己悼备",1
14876,127.0528505,37.55327848,"己悼备",1
14987,127.0528708,37.55755287,"己悼备",3
14869,127.052875,37.55524061,"己悼备",3
14870,127.052875,37.55524061,"己悼备",3
14692,127.0529241,37.55056717,"己悼备",1
14868,127.0529415,37.55426888,"己悼备",3
14872,127.0529415,37.55426888,"己悼备",3
14849,127.0529505,37.55080731,"己悼备",1
14875,127.0529917,37.55323207,"己悼备",1
14841,127.0530049,37.55104562,"己悼备",1
14848,127.0530049,37.55104562,"己悼备",1
14709,127.0531448,37.53481854,"己悼备",2
14712,127.0531448,37.53481854,"己悼备",2
14714,127.0531448,37.53481854,"己悼备",2
14661,127.0533785,37.54522875,"己悼备",1
14713,127.0534119,37.53537611,"己悼备",2
14693,127.0535713,37.55039243,"己悼备",1
14951,127.0536306,37.56589035,"己悼备",1
14952,127.0536306,37.56589035,"己悼备",1
14884,127.0537409,37.55058656,"己悼备",1
14874,127.0540348,37.55312383,"己悼备",1
14710,127.0540809,37.53457503,"己悼备",2
14711,127.0540809,37.53457503,"己悼备",2
14704,127.0541289,37.54530249,"己悼备",1
14705,127.0541289,37.54530249,"己悼备",1
14840,127.0542223,37.5507139,"己悼备",1
14873,127.054342,37.55297513,"己悼备",1
14694,127.0543845,37.55007334,"己悼备",1
15064,127.0544179,37.56528715,"己悼备",1
15065,127.0544179,37.56528715,"己悼备",1
14948,127.0545366,37.56519826,"己悼备",1
14699,127.0545502,37.54999409,"己悼备",1
