"","long","lat","id"
"141",127.030414772116,38.469144741189,335
"142",127.030342278231,38.4665526243127,336
"143",127.029038033103,38.4656706410036,337
"144",127.023955263524,38.4671862140642,339
"145",127.0248311604,38.4686030526486,340
"146",127.028808344062,38.4679314537861,341
"147",127.030795529047,38.4697014944058,342
"148",127.031113579065,38.473693067837,343
"149",127.031077249612,38.4771666212761,344
"150",127.030711680388,38.4800879215512,345
"151",127.037960295325,38.503006630362,347
"152",127.039781488124,38.5035286393336,348
"153",127.037923698334,38.5053691820172,349
"154",127.037102858248,38.5079779696593,350
"155",127.036426204335,38.5101217715424,351
"156",127.03596248529,38.511574395703,352
"157",127.040768743651,38.5152116121744,353
"158",127.045734856142,38.5148075682694,355
"159",127.049351075098,38.514495210391,356
"160",127.04909423351,38.5167944357896,357
