"long","lat","order","piece","id","group"
126.908885458,37.558247327,1,"1","0","0.1"
126.908429985,37.558153823,2,"1","0","0.1"
127.036168326,37.550360842,1,"1","1","1.1"
127.035987339,37.550197497,2,"1","1","1.1"
127.078018632,37.567934211,1,"1","2","2.1"
127.077658731,37.567285145,2,"1","2","2.1"
126.899354991,37.563500701,1,"1","3","3.1"
126.899414436,37.56432269,2,"1","3","3.1"
126.899777262,37.564223142,1,"1","4","4.1"
126.899805541,37.564746439,2,"1","4","4.1"
126.914221855,37.566116124,1,"1","5","5.1"
126.913670874,37.565932385,2,"1","5","5.1"
126.910403674,37.565045632,1,"1","6","6.1"
126.909431745,37.564788092,2,"1","6","6.1"
126.913892346,37.5663854,1,"1","7","7.1"
126.913258385,37.566208471,2,"1","7","7.1"
126.912525929,37.566004498,1,"1","8","8.1"
126.911786302,37.565810118,2,"1","8","8.1"
126.898689707,37.561542341,1,"1","9","9.1"
126.897942683,37.561210766,2,"1","9","9.1"
126.894511335,37.55980575,1,"1","10","10.1"
126.893934755,37.559535399,2,"1","10","10.1"
126.89338449,37.555984795,1,"1","11","11.1"
126.89357995,37.555827152,2,"1","11","11.1"
126.908218528,37.545527956,1,"1","12","12.1"
126.908918465,37.545033813,2,"1","12","12.1"
126.928113882,37.543553269,1,"1","13","13.1"
126.92868316,37.543258167,2,"1","13","13.1"
126.936264424,37.541687648,1,"1","14","14.1"
126.936911094,37.541543026,2,"1","14","14.1"
126.93766854,37.541171395,1,"1","15","15.1"
126.938250935,37.540844956,2,"1","15","15.1"
126.942537597,37.536225454,1,"1","16","16.1"
126.94284171,37.535783204,2,"1","16","16.1"
126.993369859,37.522586257,1,"1","17","17.1"
126.993482538,37.521955248,2,"1","17","17.1"
126.909097631,37.558293282,1,"1","18","18.1"
126.908885458,37.558247327,2,"1","18","18.1"
127.081750535,37.531545841,1,"1","19","19.1"
127.081022604,37.531686051,2,"1","19","19.1"
127.075050664,37.530593456,1,"1","20","20.1"
127.07533313,37.531549161,2,"1","20","20.1"
127.032248903,37.544930324,1,"1","21","21.1"
127.031610247,37.544434283,2,"1","21","21.1"
126.912551797,37.559017328,1,"1","22","22.1"
126.911864224,37.558876533,2,"1","22","22.1"
127.11068716,37.547856582,1,"1","23","23.1"
127.110828989,37.548761979,2,"1","23","23.1"
126.899732174,37.563388764,1,"1","24","24.1"
126.899777262,37.564223142,2,"1","24","24.1"
127.045111692,37.551749983,1,"1","25","25.1"
127.045745758,37.551806162,2,"1","25","25.1"
126.994200869,37.519040899,1,"1","26","26.1"
126.99426466,37.51906521,2,"1","26","26.1"
127.055010438,37.534262,1,"1","27","27.1"
127.055821871,37.534034958,2,"1","27","27.1"
126.99426466,37.51906521,1,"1","28","28.1"
126.994431984,37.519134192,2,"1","28","28.1"
126.945428992,37.534105323,1,"1","29","29.1"
126.946120778,37.534083721,2,"1","29","29.1"
126.947898982,37.533285798,1,"1","30","30.1"
126.948412201,37.532842235,2,"1","30","30.1"
126.97069087,37.517048134,1,"1","31","31.1"
126.969932574,37.517354738,2,"1","31","31.1"
126.9993486,37.521217427,1,"1","32","32.1"
127.000138958,37.521567583,2,"1","32","32.1"
127.070751961,37.559562349,1,"1","33","33.1"
127.070361154,37.55918778,2,"1","33","33.1"
127.075491577,37.564749953,1,"1","34","34.1"
127.075072754,37.563997791,2,"1","34","34.1"
127.074627869,37.563199303,1,"1","35","35.1"
127.074295023,37.562588746,2,"1","35","35.1"
127.074295023,37.562588746,1,"1","36","36.1"
127.073939695,37.561919423,2,"1","36","36.1"
126.91384074,37.559286517,1,"1","37","37.1"
126.912551797,37.559017328,2,"1","37","37.1"
127.062972212,37.561511466,1,"1","38","38.1"
127.063496263,37.561443647,2,"1","38","38.1"
126.997021266,37.520173984,1,"1","39","39.1"
126.99768933,37.520458386,2,"1","39","39.1"
127.071748401,37.558770319,1,"1","40","40.1"
127.071454955,37.558421239,2,"1","40","40.1"
127.059397267,37.549158553,1,"1","41","41.1"
127.058903358,37.549330855,2,"1","41","41.1"
127.026294383,37.544906699,1,"1","42","42.1"
127.025368718,37.544572464,2,"1","42","42.1"
127.079102313,37.563293847,1,"1","43","43.1"
127.07962039,37.563117604,2,"1","43","43.1"
127.087338026,37.562122736,1,"1","44","44.1"
127.087289794,37.562360252,2,"1","44","44.1"
127.080746409,37.559690377,1,"1","45","45.1"
127.080065313,37.558444575,2,"1","45","45.1"
127.076502894,37.551827053,1,"1","46","46.1"
127.076224738,37.551155087,2,"1","46","46.1"
127.101711556,37.541976754,1,"1","47","47.1"
127.101819922,37.541979881,2,"1","47","47.1"
127.08462405,37.533442922,1,"1","48","48.1"
127.08469068,37.533268084,2,"1","48","48.1"
127.085325594,37.532289201,1,"1","49","49.1"
127.085597116,37.531933851,2,"1","49","49.1"
127.07845455,37.532450141,1,"1","50","50.1"
127.077180553,37.532838309,2,"1","50","50.1"
127.077096544,37.532702182,1,"1","51","51.1"
127.078385036,37.532315019,2,"1","51","51.1"
127.054128875,37.545302487,1,"1","52","52.1"
127.052002231,37.545932035,2,"1","52","52.1"
127.050988542,37.554715398,1,"1","53","53.1"
127.050932086,37.554429431,2,"1","53","53.1"
127.098585299,37.539468118,1,"1","54","54.1"
127.098511738,37.539519252,2,"1","54","54.1"
127.082507138,37.531536506,1,"1","55","55.1"
127.082440758,37.531532665,2,"1","55","55.1"
127.0569638,37.544143959,1,"1","56","56.1"
127.057092005,37.544107211,2,"1","56","56.1"
127.047176417,37.551511594,1,"1","57","57.1"
127.04733166,37.551523234,2,"1","57","57.1"
127.107709824,37.546660308,1,"1","58","58.1"
127.107633607,37.546672634,2,"1","58","58.1"
127.098777471,37.546790695,1,"1","59","59.1"
127.099005437,37.546725032,2,"1","59","59.1"
127.076505296,37.546303449,1,"1","60","60.1"
127.076424959,37.546197004,2,"1","60","60.1"
127.088026418,37.547674847,1,"1","61","61.1"
127.087989639,37.547641946,2,"1","61","61.1"
127.086675847,37.537392605,1,"1","62","62.1"
127.086622219,37.53737955,2,"1","62","62.1"
127.068032541,37.533862074,1,"1","63","63.1"
127.068068024,37.533934534,2,"1","63","63.1"
127.081159102,37.536971518,1,"1","64","64.1"
127.081198232,37.53696163,2,"1","64","64.1"
127.076419621,37.536087576,1,"1","65","65.1"
127.076413488,37.536066981,2,"1","65","65.1"
127.076062338,37.534876303,1,"1","66","66.1"
127.076050042,37.534836597,2,"1","66","66.1"
127.075005617,37.530438853,1,"1","67","67.1"
127.075030527,37.530524345,2,"1","67","67.1"
127.075497917,37.533256801,1,"1","68","68.1"
127.075471692,37.533182612,2,"1","68","68.1"
127.077303212,37.53807204,1,"1","69","69.1"
127.077347523,37.538206108,2,"1","69","69.1"
126.921132412,37.563376257,1,"1","70","70.1"
126.921055169,37.563335435,2,"1","70","70.1"
126.923604393,37.560082468,1,"1","71","71.1"
126.923679236,37.5601225,2,"1","71","71.1"
126.892115334,37.565724517,1,"1","72","72.1"
126.892184688,37.565797473,2,"1","72","72.1"
126.892001206,37.565605099,1,"1","73","73.1"
126.892115334,37.565724517,2,"1","73","73.1"
127.070295764,37.557211153,1,"1","74","74.1"
127.069890422,37.556812018,2,"1","74","74.1"
127.066291053,37.551773621,1,"1","75","75.1"
127.066078199,37.551487386,2,"1","75","75.1"
127.058103319,37.549587959,1,"1","76","76.1"
127.057336961,37.549826831,2,"1","76","76.1"
127.049618578,37.551675977,1,"1","77","77.1"
127.04911731,37.551759451,2,"1","77","77.1"
127.048551904,37.564156603,1,"1","78","78.1"
127.048237817,37.564799842,2,"1","78","78.1"
127.048593982,37.553556425,1,"1","79","79.1"
127.04774494,37.553609425,2,"1","79","79.1"
127.049599647,37.55347428,1,"1","80","80.1"
127.048593982,37.553556425,2,"1","80","80.1"
127.043472484,37.553345766,1,"1","81","81.1"
127.04282834,37.553277357,2,"1","81","81.1"
127.044327168,37.5522688,1,"1","82","82.1"
127.043441779,37.552163773,2,"1","82","82.1"
127.030741666,37.543756586,1,"1","83","83.1"
127.029647947,37.543104249,2,"1","83","83.1"
126.893178573,37.567534097,1,"1","84","84.1"
126.892611942,37.566885918,2,"1","84","84.1"
126.911111487,37.555177605,1,"1","85","85.1"
126.910529506,37.555806926,2,"1","85","85.1"
126.90783371,37.558817244,1,"1","86","86.1"
126.907327974,37.559370763,2,"1","86","86.1"
126.904826604,37.562151171,1,"1","87","87.1"
126.904275279,37.562784918,2,"1","87","87.1"
127.002953,37.561173981,1,"1","88","88.1"
127.002848909,37.562386338,2,"1","88","88.1"
127.077032704,37.564905817,1,"1","89","89.1"
127.077737575,37.566141182,2,"1","89","89.1"
127.084374146,37.56628114,1,"1","90","90.1"
127.084095601,37.565773522,2,"1","90","90.1"
127.086114543,37.567667437,1,"1","91","91.1"
127.086205238,37.567124186,2,"1","91","91.1"
127.08786821,37.558853379,1,"1","92","92.1"
127.08784162,37.559036856,2,"1","92","92.1"
127.087278223,37.562421426,1,"1","93","93.1"
127.087233043,37.562655275,2,"1","93","93.1"
127.087220193,37.562717713,1,"1","94","94.1"
127.087073393,37.563484351,2,"1","94","94.1"
127.087053606,37.563599166,1,"1","95","95.1"
127.086798998,37.565123353,2,"1","95","95.1"
127.080024374,37.557870101,1,"1","96","96.1"
127.080249235,37.558284142,2,"1","96","96.1"
127.081804248,37.556049334,1,"1","97","97.1"
127.08302137,37.555572103,2,"1","97","97.1"
127.078387954,37.555490137,1,"1","98","98.1"
127.077807497,37.554435845,2,"1","98","98.1"
127.077353417,37.553569255,1,"1","99","99.1"
127.077098268,37.553055027,2,"1","99","99.1"
127.077419838,37.552947661,1,"1","100","100.1"
127.077560966,37.55322699,2,"1","100","100.1"
127.077560966,37.55322699,1,"1","101","101.1"
127.077832495,37.553778834,2,"1","101","101.1"
127.077832495,37.553778834,1,"1","102","102.1"
127.078130992,37.554324673,2,"1","102","102.1"
127.093024337,37.549189189,1,"1","103","103.1"
127.092910383,37.549230314,2,"1","103","103.1"
127.090165762,37.549598937,1,"1","104","104.1"
127.089127844,37.548657313,2,"1","104","104.1"
127.087950359,37.547606805,1,"1","105","105.1"
127.08713309,37.546875676,2,"1","105","105.1"
127.088952375,37.537973113,1,"1","106","106.1"
127.087456176,37.537585812,2,"1","106","106.1"
127.087376802,37.537565761,1,"1","107","107.1"
127.086675847,37.537392605,2,"1","107","107.1"
127.08610268,37.531807443,1,"1","108","108.1"
127.085618811,37.532428189,2,"1","108","108.1"
127.083895138,37.536231668,1,"1","109","109.1"
127.083844891,37.536403127,2,"1","109","109.1"
127.002576627,37.524166703,1,"1","110","110.1"
127.00282407,37.524512097,2,"1","110","110.1"
126.99768933,37.520458386,1,"1","111","111.1"
126.998490852,37.520830678,2,"1","111","111.1"
126.971055512,37.517821485,1,"1","112","112.1"
126.97069087,37.517048134,2,"1","112","112.1"
126.977088893,37.518814309,1,"1","113","113.1"
126.978082496,37.518495217,2,"1","113","113.1"
126.97483442,37.519737932,1,"1","114","114.1"
126.974691654,37.519784643,2,"1","114","114.1"
126.972364884,37.520310444,1,"1","115","115.1"
126.972529159,37.520258945,2,"1","115","115.1"
127.086088346,37.537246754,1,"1","116","116.1"
127.085511874,37.537101862,2,"1","116","116.1"
127.083542731,37.536153867,1,"1","117","117.1"
127.083629575,37.535964415,2,"1","117","117.1"
127.077347523,37.538206108,1,"1","118","118.1"
127.07718231,37.538244537,2,"1","118","118.1"
127.076295796,37.533103391,1,"1","119","119.1"
127.075897729,37.533223623,2,"1","119","119.1"
127.046609912,37.547346254,1,"1","120","120.1"
127.046804241,37.547281106,2,"1","120","120.1"
127.060365697,37.543132481,1,"1","121","121.1"
127.061797471,37.5427076,2,"1","121","121.1"
127.046919436,37.551493893,1,"1","122","122.1"
127.047176417,37.551511594,2,"1","122","122.1"
127.108534492,37.544044433,1,"1","123","123.1"
127.108558231,37.544108977,2,"1","123","123.1"
126.91259805,37.551992953,1,"1","124","124.1"
126.912369182,37.552736519,2,"1","124","124.1"
126.912334123,37.552852194,1,"1","125","125.1"
126.911936826,37.554173055,2,"1","125","125.1"
126.913670874,37.565932385,1,"1","126","126.1"
126.913072802,37.565732938,2,"1","126","126.1"
126.893816063,37.556177453,1,"1","127","127.1"
126.89357995,37.555827152,2,"1","127","127.1"
126.917804079,37.561278781,1,"1","128","128.1"
126.917337786,37.561014716,2,"1","128","128.1"
127.087047311,37.530585098,1,"1","129","129.1"
127.08660387,37.531165829,2,"1","129","129.1"
127.005779636,37.527251786,1,"1","130","130.1"
127.006275599,37.527539934,2,"1","130","130.1"
127.061615581,37.548798379,1,"1","131","131.1"
127.060886776,37.548848495,2,"1","131","131.1"
127.035824941,37.550876025,1,"1","132","132.1"
127.036168326,37.550360842,2,"1","132","132.1"
126.978176608,37.518688847,1,"1","133","133.1"
126.977185828,37.519010286,2,"1","133","133.1"
127.079744432,37.557878052,1,"1","134","134.1"
127.079523063,37.557466755,2,"1","134","134.1"
127.102681427,37.545832407,1,"1","135","135.1"
127.102445837,37.545912611,2,"1","135","135.1"
127.010896033,37.530228733,1,"1","136","136.1"
127.011574516,37.530775162,2,"1","136","136.1"
126.911725132,37.554507818,1,"1","137","137.1"
126.911202644,37.555078637,2,"1","137","137.1"
127.08368654,37.535825611,1,"1","138","138.1"
127.084047173,37.534895807,2,"1","138","138.1"
127.084080151,37.534819138,1,"1","139","139.1"
127.08443031,37.533936338,2,"1","139","139.1"
127.074643333,37.538877583,1,"1","140","140.1"
127.074252686,37.538967351,2,"1","140","140.1"
127.067126214,37.531825641,1,"1","141","141.1"
127.067360351,37.532410924,2,"1","141","141.1"
127.068292528,37.534424254,1,"1","142","142.1"
127.068627462,37.535138705,2,"1","142","142.1"
127.085665177,37.531845759,1,"1","143","143.1"
127.086255313,37.531069631,2,"1","143","143.1"
127.079587389,37.532113682,1,"1","144","144.1"
127.07845455,37.532450141,2,"1","144","144.1"
127.081232125,37.536953065,1,"1","145","145.1"
127.081909283,37.536786622,2,"1","145","145.1"
127.07672351,37.536233998,1,"1","146","146.1"
127.076928139,37.536922448,2,"1","146","146.1"
127.075297449,37.532302117,1,"1","147","147.1"
127.075122243,37.531690034,2,"1","147","147.1"
127.075089553,37.531587036,1,"1","148","148.1"
127.07481707,37.530643083,2,"1","148","148.1"
127.074789897,37.529692192,1,"1","149","149.1"
127.075005617,37.530438853,2,"1","149","149.1"
127.060513496,37.543386255,1,"1","150","150.1"
127.0591017,37.543812571,2,"1","150","150.1"
127.057827496,37.544187529,1,"1","151","151.1"
127.057318904,37.544339066,2,"1","151","151.1"
127.052002231,37.545932035,1,"1","152","152.1"
127.051815678,37.545976713,2,"1","152","152.1"
127.050247407,37.546467772,1,"1","153","153.1"
127.048810095,37.546921362,2,"1","153","153.1"
127.024626031,37.544036854,1,"1","154","154.1"
127.024106511,37.543449809,2,"1","154","154.1"
127.031186421,37.541240076,1,"1","155","155.1"
127.03208377,37.541057283,2,"1","155","155.1"
127.035987339,37.550197497,1,"1","156","156.1"
127.035530756,37.549785417,2,"1","156","156.1"
127.051420555,37.551306889,1,"1","157","157.1"
127.050713482,37.551459598,2,"1","157","157.1"
127.06920996,37.555432273,1,"1","158","158.1"
127.069032623,37.555204419,2,"1","158","158.1"
127.074843722,37.566239517,1,"1","159","159.1"
127.074452512,37.565559868,2,"1","159","159.1"
126.899295193,37.56267383,1,"1","160","160.1"
126.899354991,37.563500701,2,"1","160","160.1"
126.897769677,37.561656437,1,"1","161","161.1"
126.898493027,37.561948524,2,"1","161","161.1"
127.103924513,37.544965704,1,"1","162","162.1"
127.104099366,37.544912564,2,"1","162","162.1"
127.075020803,37.566446147,1,"1","163","163.1"
127.074843722,37.566239517,2,"1","163","163.1"
127.032985711,37.540873548,1,"1","164","164.1"
127.033783823,37.540633108,2,"1","164","164.1"
127.03208377,37.541057283,1,"1","165","165.1"
127.032985711,37.540873548,2,"1","165","165.1"
127.056681747,37.533721575,1,"1","166","166.1"
127.057366207,37.533379853,2,"1","166","166.1"
127.058281315,37.532891789,1,"1","167","167.1"
127.058512566,37.532779142,2,"1","167","167.1"
127.059026822,37.53249847,1,"1","168","168.1"
127.059670886,37.532165034,2,"1","168","168.1"
127.064893784,37.53065953,1,"1","169","169.1"
127.065730751,37.530393247,2,"1","169","169.1"
127.075123947,37.528099558,1,"1","170","170.1"
127.075933195,37.527804116,2,"1","170","170.1"
127.079262772,37.526817661,1,"1","171","171.1"
127.080221995,37.526797354,2,"1","171","171.1"
126.911864224,37.558876533,1,"1","172","172.1"
126.910763863,37.558646082,2,"1","172","172.1"
127.076732448,37.565650325,1,"1","173","173.1"
127.076291933,37.564851242,2,"1","173","173.1"
127.033743333,37.54609404,1,"1","174","174.1"
127.033068054,37.54552585,2,"1","174","174.1"
126.96187212,37.520296876,1,"1","175","175.1"
126.962858274,37.519905961,2,"1","175","175.1"
127.068194842,37.554896066,1,"1","176","176.1"
127.067382281,37.553869126,2,"1","176","176.1"
127.033783823,37.540633108,1,"1","177","177.1"
127.034766783,37.540219444,2,"1","177","177.1"
127.033738387,37.548129631,1,"1","178","178.1"
127.03295501,37.547401662,2,"1","178","178.1"
127.0773055,37.567487898,1,"1","179","179.1"
127.076830549,37.566615752,2,"1","179","179.1"
126.90077707,37.562327634,1,"1","180","180.1"
126.900105575,37.562095153,2,"1","180","180.1"
126.894495293,37.55518301,1,"1","181","181.1"
126.895116748,37.55474785,2,"1","181","181.1"
127.088100101,37.553502292,1,"1","182","182.1"
127.088271848,37.553696206,2,"1","182","182.1"
127.086205238,37.567124186,1,"1","183","183.1"
127.086214357,37.567075421,2,"1","183","183.1"
127.087087163,37.562074982,1,"1","184","184.1"
127.087091873,37.562048347,2,"1","184","184.1"
127.086214357,37.567075421,1,"1","185","185.1"
127.086233923,37.566965083,2,"1","185","185.1"
127.070401768,37.539801698,1,"1","186","186.1"
127.070569682,37.539741733,2,"1","186","186.1"
126.921339639,37.563130188,1,"1","187","187.1"
126.92125354,37.563232426,2,"1","187","187.1"
126.923679236,37.5601225,1,"1","188","188.1"
126.923754077,37.560162532,2,"1","188","188.1"
126.912619305,37.551923896,1,"1","189","189.1"
126.91259805,37.551992953,2,"1","189","189.1"
126.912357537,37.552774356,1,"1","190","190.1"
126.912334123,37.552852194,2,"1","190","190.1"
126.911902254,37.55424537,1,"1","191","191.1"
126.911870404,37.554304334,2,"1","191","191.1"
126.909034155,37.557478487,1,"1","192","192.1"
126.908986743,37.557533532,2,"1","192","192.1"
126.912369182,37.552736519,1,"1","193","193.1"
126.912357537,37.552774356,2,"1","193","193.1"
126.912058014,37.552713243,1,"1","194","194.1"
126.912068563,37.552678012,2,"1","194","194.1"
126.911725132,37.554507818,1,"1","195","195.1"
126.91144948,37.554363279,2,"1","195","195.1"
126.91144948,37.554363279,1,"1","196","196.1"
126.91155421,37.554204061,2,"1","196","196.1"
126.910529506,37.555806926,1,"1","197","197.1"
126.910488424,37.55585135,2,"1","197","197.1"
126.909613523,37.556824607,1,"1","198","198.1"
126.909583593,37.556857902,2,"1","198","198.1"
126.907980551,37.558075848,1,"1","199","199.1"
126.908022548,37.558003321,2,"1","199","199.1"
126.908022548,37.558003321,1,"1","200","200.1"
126.908064547,37.557930794,2,"1","200","200.1"
126.981311237,37.517986819,1,"1","201","201.1"
126.981296539,37.517868751,2,"1","201","201.1"
127.068284835,37.561165152,1,"1","202","202.1"
127.068214295,37.561175802,2,"1","202","202.1"
127.052160627,37.567524642,1,"1","203","203.1"
127.052105753,37.567567235,2,"1","203","203.1"
127.059476427,37.562439563,1,"1","204","204.1"
127.059374078,37.56245981,2,"1","204","204.1"
127.055015142,37.565414492,1,"1","205","205.1"
127.054646854,37.565118773,2,"1","205","205.1"
127.078717639,37.567867191,1,"1","206","206.1"
127.078765112,37.567945577,2,"1","206","206.1"
127.082269666,37.562467859,1,"1","207","207.1"
127.082150691,37.562267833,2,"1","207","207.1"
127.083466547,37.564142138,1,"1","208","208.1"
127.083485685,37.564175935,2,"1","208","208.1"
127.087384802,37.560549192,1,"1","209","209.1"
127.087390948,37.560508877,2,"1","209","209.1"
126.962172281,37.522043414,1,"1","210","210.1"
126.962268044,37.522208725,2,"1","210","210.1"
126.892611942,37.566885918,1,"1","211","211.1"
126.892580718,37.5668502,2,"1","211","211.1"
127.054027717,37.566131526,1,"1","212","212.1"
127.053971518,37.56617215,2,"1","212","212.1"
127.053971518,37.56617215,1,"1","213","213.1"
127.053908292,37.566217853,2,"1","213","213.1"
127.061092154,37.562202197,1,"1","214","214.1"
127.06100918,37.561784827,2,"1","214","214.1"
127.08273435,37.562811839,1,"1","215","215.1"
127.082754805,37.562850002,2,"1","215","215.1"
127.087354302,37.562043658,1,"1","216","216.1"
127.08734657,37.562081223,2,"1","216","216.1"
127.077807497,37.554435845,1,"1","217","217.1"
127.077790596,37.554403255,2,"1","217","217.1"
127.077398622,37.552903665,1,"1","218","218.1"
127.077419838,37.552947661,2,"1","218","218.1"
126.91308016,37.55042553,1,"1","219","219.1"
126.912858813,37.550390081,2,"1","219","219.1"
126.912642918,37.551848654,1,"1","220","220.1"
126.912346859,37.551795716,2,"1","220","220.1"
126.911630823,37.554087588,1,"1","221","221.1"
126.911936826,37.554173055,2,"1","221","221.1"
126.911936826,37.554173055,1,"1","222","222.1"
126.911902254,37.55424537,2,"1","222","222.1"
126.91155421,37.554204061,1,"1","223","223.1"
126.911630823,37.554087588,2,"1","223","223.1"
126.916467348,37.560395685,1,"1","224","224.1"
126.916537468,37.560320787,2,"1","224","224.1"
126.907980551,37.558075848,1,"1","225","225.1"
126.907482996,37.557962852,2,"1","225","225.1"
127.077262557,37.537949038,1,"1","226","226.1"
127.078626404,37.537594953,2,"1","226","226.1"
127.063383943,37.542513961,1,"1","227","227.1"
127.061937177,37.542952546,2,"1","227","227.1"
127.049456591,37.562209616,1,"1","228","228.1"
127.049272261,37.562670806,2,"1","228","228.1"
126.907482996,37.557962852,1,"1","229","229.1"
126.905768916,37.557606346,2,"1","229","229.1"
127.078465485,37.526870626,1,"1","230","230.1"
127.079262772,37.526817661,2,"1","230","230.1"
127.107803848,37.543835453,1,"1","231","231.1"
127.10848955,37.544776993,2,"1","231","231.1"
127.077554404,37.567972097,1,"1","232","232.1"
127.0773055,37.567487898,2,"1","232","232.1"
127.078937094,37.556493807,1,"1","233","233.1"
127.0784262,37.555554359,2,"1","233","233.1"
127.030576568,37.546453633,1,"1","234","234.1"
127.029603343,37.546022624,2,"1","234","234.1"
127.002960917,37.561077716,1,"1","235","235.1"
127.002958028,37.561115431,2,"1","235","235.1"
127.076413488,37.536066981,1,"1","236","236.1"
127.076405426,37.536039898,2,"1","236","236.1"
126.916379597,37.560228464,1,"1","237","237.1"
126.916537468,37.560320787,2,"1","237","237.1"
126.902350787,37.556898057,1,"1","238","238.1"
126.902322238,37.556892181,2,"1","238","238.1"
126.904392916,37.557156936,1,"1","239","239.1"
126.904490952,37.55717639,2,"1","239","239.1"
126.904435011,37.557333841,1,"1","240","240.1"
126.904342098,37.557313747,2,"1","240","240.1"
126.904507998,37.557349885,1,"1","241","241.1"
126.904435011,37.557333841,2,"1","241","241.1"
126.921055169,37.563335435,1,"1","242","242.1"
126.920990875,37.563303812,2,"1","242","242.1"
126.892580718,37.5668502,1,"1","243","243.1"
126.892540101,37.566804521,2,"1","243","243.1"
126.912642918,37.551848654,1,"1","244","244.1"
126.912619305,37.551923896,2,"1","244","244.1"
126.904566902,37.557191857,1,"1","245","245.1"
126.904507998,37.557349885,2,"1","245","245.1"
127.002675142,37.564517189,1,"1","246","246.1"
127.002665795,37.564643954,2,"1","246","246.1"
126.96791871,37.521321924,1,"1","247","247.1"
126.967968063,37.521526753,2,"1","247","247.1"
126.981296539,37.517868751,1,"1","248","248.1"
126.981282254,37.517753997,2,"1","248","248.1"
126.970757458,37.521056249,1,"1","249","249.1"
126.970676277,37.521080987,2,"1","249","249.1"
126.970757458,37.521056249,1,"1","250","250.1"
126.970663541,37.520851868,2,"1","250","250.1"
127.065118796,37.562036969,1,"1","251","251.1"
127.064996797,37.562092536,2,"1","251","251.1"
127.056998245,37.563966631,1,"1","252","252.1"
127.056783802,37.564109887,2,"1","252","252.1"
127.087911063,37.527267039,1,"1","253","253.1"
127.088459972,37.527482748,2,"1","253","253.1"
126.969947838,37.516866613,1,"1","254","254.1"
126.970967579,37.516453012,2,"1","254","254.1"
127.054222341,37.550713899,1,"1","255","255.1"
127.053004912,37.551045616,2,"1","255","255.1"
127.029647947,37.543104249,1,"1","256","256.1"
127.028825408,37.542741412,2,"1","256","256.1"
127.072905458,37.528785301,1,"1","257","257.1"
127.0740731,37.528475706,2,"1","257","257.1"
127.075670888,37.558448748,1,"1","258","258.1"
127.076796707,37.558008925,2,"1","258","258.1"
127.047277322,37.566609554,1,"1","259","259.1"
127.046771878,37.567535405,2,"1","259","259.1"
127.089908986,37.528556992,1,"1","260","260.1"
127.090842959,37.529268103,2,"1","260","260.1"
127.073841183,37.564313352,1,"1","261","261.1"
127.073235094,37.563381728,2,"1","261","261.1"
127.085668833,37.554545079,1,"1","262","262.1"
127.086847211,37.554081835,2,"1","262","262.1"
127.05037968,37.560363373,1,"1","263","263.1"
127.049929212,37.561305587,2,"1","263","263.1"
127.08302137,37.555572103,1,"1","264","264.1"
127.08426891,37.555100498,2,"1","264","264.1"
127.072629891,37.562264874,1,"1","265","265.1"
127.072214796,37.561456481,2,"1","265","265.1"
127.081483366,37.526808671,1,"1","266","266.1"
127.082502736,37.526848687,2,"1","266","266.1"
127.046954704,37.536555031,1,"1","267","267.1"
127.048155738,37.536214761,2,"1","267","267.1"
126.964875438,37.518947372,1,"1","268","268.1"
126.966182292,37.518406236,2,"1","268","268.1"
127.048155738,37.536214761,1,"1","269","269.1"
127.049396686,37.535874517,2,"1","269","269.1"
126.950899516,37.530651227,1,"1","270","270.1"
126.951063899,37.530298971,2,"1","270","270.1"
126.90954177,37.55838859,1,"1","271","271.1"
126.909097631,37.558293282,2,"1","271","271.1"
126.916820823,37.560705113,1,"1","272","272.1"
126.916403849,37.56046351,2,"1","272","272.1"
126.918357848,37.561610131,1,"1","273","273.1"
126.917804079,37.561278781,2,"1","273","273.1"
126.918661757,37.561799359,1,"1","274","274.1"
126.918357848,37.561610131,2,"1","274","274.1"
126.900084027,37.565830756,1,"1","275","275.1"
126.900750739,37.565587518,2,"1","275","275.1"
127.093192544,37.54877128,1,"1","276","276.1"
127.093965548,37.548494412,2,"1","276","276.1"
127.050826399,37.567970692,1,"1","277","277.1"
127.051773463,37.567279178,2,"1","277","277.1"
127.084372575,37.555058914,1,"1","278","278.1"
127.085563175,37.554591291,2,"1","278","278.1"
126.897316359,37.553199731,1,"1","279","279.1"
126.898377214,37.552462063,2,"1","279","279.1"
127.028485113,37.545617736,1,"1","280","280.1"
127.027138186,37.545187427,2,"1","280","280.1"
127.073939695,37.561919423,1,"1","281","281.1"
127.073533557,37.561205245,2,"1","281","281.1"
127.043529865,37.53735781,1,"1","282","282.1"
127.045152062,37.537048835,2,"1","282","282.1"
127.044732362,37.547987617,1,"1","283","283.1"
127.046609912,37.547346254,2,"1","283","283.1"
127.081198232,37.53696163,1,"1","284","284.1"
127.081232125,37.536953065,2,"1","284","284.1"
126.9057159,37.557595397,1,"1","285","285.1"
126.905658804,37.557583763,2,"1","285","285.1"
126.972625071,37.520459651,1,"1","286","286.1"
126.972529159,37.520258945,2,"1","286","286.1"
126.914529197,37.542974776,1,"1","287","287.1"
126.915727965,37.54276727,2,"1","287","287.1"
127.10848955,37.544776993,1,"1","288","288.1"
127.109149055,37.545413718,2,"1","288","288.1"
126.906481023,37.563976969,1,"1","289","289.1"
126.905080911,37.563566621,2,"1","289","289.1"
126.952402176,37.527835244,1,"1","290","290.1"
126.952496408,37.526582989,2,"1","290","290.1"
