"X","long","lat","瘤锅林家","cluster"
15158,127.1318593,37.49952851,"价颇备",5
15159,127.1284255,37.50164441,"价颇备",8
15160,127.1320459,37.49686356,"价颇备",5
15161,127.1319779,37.49680747,"价颇备",5
15162,127.1320459,37.49686356,"价颇备",5
15163,127.1319248,37.49676366,"价颇备",5
15164,127.1328592,37.49753014,"价颇备",5
15165,127.1325515,37.49732092,"价颇备",5
15166,127.1326454,37.49739817,"价颇备",5
15167,127.1326676,37.49723624,"价颇备",5
15168,127.1327989,37.49714043,"价颇备",5
15169,127.1327989,37.49714043,"价颇备",5
15170,127.1155751,37.49563486,"价颇备",1
15171,127.1170251,37.49407777,"价颇备",1
15172,127.1170251,37.49407777,"价颇备",1
15173,127.1157397,37.49547595,"价颇备",1
15174,127.1170251,37.49407777,"价颇备",1
15175,127.1182816,37.49268458,"价颇备",1
15176,127.1184732,37.49247386,"价颇备",1
15177,127.1187808,37.49213551,"价颇备",1
15178,127.1187808,37.49213551,"价颇备",1
15179,127.1182055,37.49284278,"价颇备",1
15180,127.1182816,37.49268458,"价颇备",1
15181,127.1311924,37.49575262,"价颇备",5
15182,127.1315959,37.49613906,"价颇备",5
15183,127.1311003,37.49565399,"价颇备",5
15184,127.1326808,37.49703813,"价颇备",5
15185,127.1325969,37.49696544,"价颇备",5
15186,127.1325969,37.49696544,"价颇备",5
15187,127.1302841,37.49416862,"价颇备",6
15188,127.1300825,37.49440639,"价颇备",6
15189,127.1302846,37.49484873,"价颇备",5
15190,127.1308477,37.49533489,"价颇备",5
15191,127.1310116,37.49555891,"价颇备",5
15192,127.1310116,37.49555891,"价颇备",5
15193,127.130753,37.49569476,"价颇备",5
15194,127.1296905,37.49372037,"价颇备",6
15195,127.1305349,37.49472182,"价颇备",5
15196,127.1273078,37.49218567,"价颇备",6
15197,127.1286835,37.49293572,"价颇备",6
15198,127.1289324,37.493073,"价颇备",6
15199,127.1293699,37.49339211,"价颇备",6
15200,127.1298726,37.49334035,"价颇备",6
15201,127.1246642,37.50422416,"价颇备",8
15202,127.1246212,37.50409188,"价颇备",8
15203,127.1246212,37.50409188,"价颇备",8
15204,127.1249303,37.50396114,"价颇备",8
15205,127.1246642,37.50422416,"价颇备",8
15206,127.1258682,37.50333111,"价颇备",8
15207,127.1259839,37.5032535,"价颇备",8
15208,127.1258682,37.50333111,"价颇备",8
15209,127.1261034,37.50317338,"价颇备",8
15210,127.1261034,37.50317338,"价颇备",8
15211,127.1277772,37.50206792,"价颇备",8
15212,127.1244505,37.50412282,"价颇备",8
15213,127.1270206,37.50257928,"价颇备",8
15214,127.1182797,37.49223766,"价颇备",1
15215,127.1095602,37.48959041,"价颇备",1
15216,127.1101946,37.48982445,"价颇备",1
15217,127.1137054,37.49091583,"价颇备",1
15218,127.1115583,37.49023719,"价颇备",1
15219,127.1117004,37.49028302,"价颇备",1
15220,127.1115583,37.49023719,"价颇备",1
15221,127.1118578,37.49033381,"价颇备",1
15222,127.1145833,37.49115936,"价颇备",1
15223,127.1151233,37.49134194,"价颇备",1
15224,127.1167203,37.49180415,"价颇备",1
15225,127.1165394,37.49175995,"价颇备",1
15226,127.1165394,37.49175995,"价颇备",1
15227,127.1169185,37.49185255,"价颇备",1
15228,127.1131331,37.497804,"价颇备",1
15229,127.1134952,37.49772896,"价颇备",1
15230,127.1131248,37.49776569,"价颇备",1
15231,127.1126876,37.49728782,"价颇备",1
15232,127.1124426,37.49715876,"价颇备",1
15233,127.1134952,37.49772896,"价颇备",1
15234,127.1124426,37.49715876,"价颇备",1
15235,127.1117677,37.49693773,"价颇备",1
15236,127.1060911,37.49517565,"价颇备",1
15237,127.1064012,37.4948044,"价颇备",1
15238,127.1064605,37.49528907,"价颇备",1
15239,127.1060911,37.49517565,"价颇备",1
15240,127.106705,37.49536167,"价颇备",1
15241,127.1065666,37.49532057,"价颇备",1
15242,127.1086339,37.49594915,"价颇备",1
15243,127.1086339,37.49594915,"价颇备",1
15244,127.1097035,37.49629463,"价颇备",1
15245,127.1065985,37.49486558,"价颇备",1
15246,127.1137725,37.49733907,"价颇备",1
15247,127.1107759,37.49617015,"价颇备",1
15248,127.1112436,37.49634949,"价颇备",1
15249,127.1088292,37.49556202,"价颇备",1
15250,127.1103609,37.49604002,"价颇备",1
15251,127.1106283,37.49612357,"价颇备",1
15252,127.1154169,37.49578769,"价颇备",1
15253,127.1154169,37.49578769,"价颇备",1
15254,127.1146307,37.49666053,"价颇备",1
15255,127.1129549,37.49750738,"价颇备",1
15256,127.1130906,37.49829664,"价颇备",1
15257,127.1215303,37.49721884,"价颇备",1
15258,127.119752,37.50065109,"价颇备",1
15259,127.1190902,37.50022371,"价颇备",1
15260,127.1190902,37.50022371,"价颇备",1
15261,127.1208525,37.50147263,"价颇备",1
15262,127.1220326,37.50238638,"价颇备",8
15263,127.122072,37.50241832,"价颇备",8
15264,127.1221113,37.50245026,"价颇备",8
15265,127.1220326,37.50238638,"价颇备",8
15266,127.121204,37.50174082,"价颇备",1
15267,127.1226156,37.50293167,"价颇备",8
15268,127.1232515,37.50367109,"价颇备",8
15269,127.1233636,37.50378108,"价颇备",8
15270,127.1236399,37.50396773,"价颇备",8
15271,127.1236399,37.50396773,"价颇备",8
15272,127.1235135,37.50389955,"价颇备",8
15273,127.123617,37.50395813,"价颇备",8
15274,127.1235805,37.50408447,"价颇备",8
15275,127.1238213,37.50402959,"价颇备",8
15276,127.124073,37.50410232,"价颇备",8
15277,127.1240348,37.5040949,"价颇备",8
15278,127.1126307,37.49885443,"价颇备",1
15279,127.112488,37.49904934,"价颇备",1
15280,127.1125643,37.49894513,"价颇备",1
15281,127.1131499,37.49801319,"价颇备",1
15282,127.104311,37.49417598,"价颇备",1
15283,127.1034486,37.49434882,"价颇备",1
15284,127.1221777,37.49646467,"价颇备",1
15285,127.1226711,37.49554432,"价颇备",1
15286,127.1076393,37.49519048,"价颇备",1
15287,127.109299,37.48982508,"价颇备",1
15288,127.1137271,37.49703811,"价颇备",1
15289,127.1141092,37.49697214,"价颇备",1
15290,127.1143979,37.49683629,"价颇备",1
15291,127.1137271,37.49703811,"价颇备",1
15292,127.1077961,37.49523993,"价颇备",1
15293,127.1092906,37.49570203,"价颇备",1
15294,127.1168689,37.49216014,"价颇备",1
15295,127.1117511,37.49060982,"价颇备",1
15296,127.1126787,37.49679539,"价颇备",1
15297,127.1135316,37.4970327,"价颇备",1
15298,127.1137271,37.49703811,"价颇备",1
15299,127.1142029,37.49137414,"价颇备",1
15300,127.1098362,37.48804338,"价颇备",1
15301,127.1095702,37.48842762,"价颇备",1
15302,127.109287,37.4887025,"价颇备",1
15303,127.1084642,37.48900023,"价颇备",1
15304,127.1089496,37.48904481,"价颇备",1
15305,127.1088404,37.48909709,"价颇备",1
15306,127.1087751,37.48910379,"价颇备",1
15307,127.1087022,37.48909501,"价颇备",1
15308,127.1098362,37.48804338,"价颇备",1
15309,127.1088918,37.48923469,"价颇备",1
15310,127.1087998,37.48925534,"价颇备",1
15311,127.1088327,37.48932663,"价颇备",1
15312,127.1089201,37.48930801,"价颇备",1
15313,127.109287,37.4887025,"价颇备",1
15314,127.109287,37.4887025,"价颇备",1
15315,127.1090254,37.48899739,"价颇备",1
15316,127.1089496,37.48904481,"价颇备",1
15317,127.108976,37.4895825,"价颇备",1
15318,127.1115077,37.48551671,"价颇备",1
15319,127.1114405,37.48557117,"价颇备",1
15320,127.1114023,37.48561648,"价颇备",1
15321,127.1111376,37.48603559,"价颇备",1
15322,127.1111162,37.4860901,"价颇备",1
15323,127.1110919,37.48627965,"价颇备",1
15324,127.1105542,37.48707186,"价颇备",1
15325,127.1110229,37.48643607,"价颇备",1
15326,127.1105542,37.48707186,"价颇备",1
15327,127.1119292,37.48519451,"价颇备",1
15328,127.1118404,37.4853334,"价颇备",1
15329,127.1115719,37.48547809,"价颇备",1
15330,127.1219624,37.49450684,"价颇备",1
15331,127.1125387,37.4843818,"价颇备",1
15332,127.1125387,37.4843818,"价颇备",1
15333,127.1167038,37.4951212,"价颇备",1
15334,127.1157635,37.49621746,"价颇备",1
15335,127.1187108,37.50002467,"价颇备",1
15336,127.1188807,37.50011363,"价颇备",1
15337,127.1150097,37.49705393,"价颇备",1
15338,127.1145143,37.4977155,"价颇备",1
15339,127.1145143,37.4977155,"价颇备",1
15340,127.1149313,37.49769297,"价颇备",1
15341,127.1150361,37.49789446,"价颇备",1
15342,127.1151763,37.49804855,"价颇备",1
15343,127.1153548,37.49817327,"价颇备",1
15344,127.1157157,37.49837037,"价颇备",1
15345,127.1148968,37.49734949,"价颇备",1
15346,127.1149139,37.49760805,"价颇备",1
15347,127.1175954,37.49941787,"价颇备",1
15348,127.1176476,37.49944752,"价颇备",1
15349,127.1164444,37.49879877,"价颇备",1
15350,127.1165165,37.49883999,"价颇备",1
15351,127.1163727,37.49875771,"价颇备",1
15352,127.1177329,37.49949608,"价颇备",1
15353,127.1177191,37.49398716,"价颇备",1
15354,127.1176439,37.49407137,"价颇备",1
15355,127.1167819,37.49503747,"价颇备",1
15356,127.11685,37.49496453,"价颇备",1
15357,127.1175517,37.4941745,"价颇备",1
15358,127.1174272,37.49431474,"价颇备",1
15359,127.1181937,37.49347403,"价颇备",1
15360,127.1181937,37.49347403,"价颇备",1
15361,127.1182796,37.4933737,"价颇备",1
15362,127.1187177,37.49291692,"价颇备",1
15363,127.1187177,37.49291692,"价颇备",1
15364,127.1418459,37.49967123,"价颇备",5
15365,127.1418459,37.49967123,"价颇备",5
15366,127.1411328,37.49859815,"价颇备",5
15367,127.1412001,37.49873797,"价颇备",5
15368,127.1415828,37.49951193,"价颇备",5
15369,127.1415828,37.49951193,"价颇备",5
15370,127.1396141,37.4957877,"价颇备",5
15371,127.1396399,37.49568435,"价颇备",5
15372,127.1396141,37.4957877,"价颇备",5
15373,127.1403751,37.49698137,"价颇备",5
15374,127.1443489,37.49930313,"价颇备",5
15375,127.143963,37.49930878,"价颇备",5
15376,127.1438565,37.49932148,"价颇备",5
15377,127.1419504,37.49937393,"价颇备",5
15378,127.1422117,37.49923416,"价颇备",5
15379,127.1422117,37.49923416,"价颇备",5
15380,127.1421153,37.49945176,"价颇备",5
15381,127.1425473,37.49916996,"价颇备",5
15382,127.1425473,37.49916996,"价颇备",5
15383,127.142826,37.49915713,"价颇备",5
15384,127.1430974,37.49913493,"价颇备",5
15385,127.1430974,37.49913493,"价颇备",5
15386,127.1434962,37.49912605,"价颇备",5
15387,127.1439572,37.49916022,"价颇备",5
15388,127.1439572,37.49916022,"价颇备",5
15389,127.1443835,37.499171,"价颇备",5
15390,127.1443835,37.499171,"价颇备",5
15391,127.142007,37.49954103,"价颇备",5
15392,127.1424107,37.49937058,"价颇备",5
15393,127.142545,37.49935607,"价颇备",5
15394,127.1432711,37.49935505,"价颇备",5
15395,127.1435828,37.4993541,"价颇备",5
15396,127.14493,37.49907767,"价颇备",5
15397,127.14493,37.49907767,"价颇备",5
15398,127.1408849,37.49502465,"价颇备",5
15399,127.1459134,37.49686007,"价颇备",5
15400,127.1461219,37.49733323,"价颇备",5
15401,127.1421082,37.49437646,"价颇备",5
15402,127.1421643,37.49434395,"价颇备",5
15403,127.1421082,37.49437646,"价颇备",5
15404,127.1408296,37.49505229,"价颇备",5
15405,127.1400729,37.49544935,"价颇备",5
15406,127.1399683,37.49550042,"价颇备",5
15407,127.1401375,37.49541781,"价颇备",5
15408,127.1409426,37.49499583,"价颇备",5
15409,127.1393797,37.49544038,"价颇备",5
15410,127.139246,37.49552242,"价颇备",5
15411,127.1393797,37.49544038,"价颇备",5
15412,127.1406159,37.49484655,"价颇备",5
15413,127.1419794,37.49412578,"价颇备",5
15414,127.1421353,37.49417638,"价颇备",5
15415,127.1420629,37.49407996,"价颇备",5
15416,127.1420629,37.49407996,"价颇备",5
15417,127.1425805,37.49380354,"价颇备",5
15418,127.1432475,37.49345158,"价颇备",5
15419,127.1443201,37.49287123,"价颇备",5
15420,127.1441804,37.49294852,"价颇备",5
15421,127.14375,37.49351135,"价颇备",5
15422,127.1450994,37.49501608,"价颇备",5
15423,127.1451505,37.49514193,"价颇备",5
15424,127.1451228,37.4950739,"价颇备",5
15425,127.1454432,37.49579783,"价颇备",5
15426,127.1454104,37.49573105,"价颇备",5
15427,127.1445735,37.49387694,"价颇备",5
15428,127.1447238,37.49419379,"价颇备",5
15429,127.1444958,37.49332675,"价颇备",5
15430,127.1443359,37.49338808,"价颇备",5
15431,127.1438541,37.49344455,"价颇备",5
15432,127.1446132,37.49328171,"价颇备",5
15433,127.1446132,37.49328171,"价颇备",5
15434,127.1447033,37.4934806,"价颇备",5
15435,127.1453662,37.49494434,"价颇备",5
15436,127.1454746,37.49586163,"价颇备",5
15437,127.1389527,37.49507276,"价颇备",5
15438,127.1458531,37.49941079,"价颇备",5
15439,127.1447489,37.49930663,"价颇备",5
15440,127.1447489,37.49930663,"价颇备",5
15441,127.1463961,37.49796695,"价颇备",5
15442,127.1469769,37.49922052,"价颇备",5
15443,127.1473485,37.5000522,"价颇备",5
15444,127.1477385,37.50091257,"价颇备",5
15445,127.1478306,37.50110443,"价颇备",5
15446,127.1465318,37.49823827,"价颇备",5
15447,127.1479135,37.50128049,"价颇备",5
15448,127.1458149,37.49979222,"价颇备",5
15449,127.1455518,37.49960969,"价颇备",5
15450,127.1475398,37.50099903,"价颇备",5
15451,127.1475398,37.50099903,"价颇备",5
15452,127.1448677,37.49930767,"价颇备",5
15453,127.1451618,37.49938337,"价颇备",5
15454,127.1450075,37.49919845,"价颇备",5
15455,127.1450075,37.49919845,"价颇备",5
15456,127.1458803,37.49977405,"价颇备",5
15457,127.1459647,37.49983233,"价颇备",5
15458,127.1464831,37.50051391,"价颇备",5
15459,127.1463374,37.50029892,"价颇备",5
15460,127.1454072,37.49946068,"价颇备",5
15461,127.1453152,37.499274,"价颇备",5
15462,127.1452813,37.49938281,"价颇备",5
15463,127.1454154,37.49943834,"价颇备",5
15464,127.1452895,37.49924426,"价颇备",5
15465,127.1456979,37.49943836,"价颇备",5
15466,127.1456979,37.49943836,"价颇备",5
15467,127.1458614,37.49954766,"价颇备",5
15468,127.1456893,37.49957754,"价颇备",5
15469,127.1457636,37.49962614,"价颇备",5
15470,127.1460993,37.49973963,"价颇备",5
15471,127.1460993,37.49973963,"价颇备",5
15472,127.146013,37.49984783,"价颇备",5
15473,127.146013,37.49984783,"价颇备",5
15474,127.1463105,37.50001952,"价颇备",5
15475,127.1463105,37.50001952,"价颇备",5
15476,127.1468262,37.50087227,"价颇备",5
15477,127.1467022,37.50077198,"价颇备",5
15478,127.1467022,37.50077198,"价颇备",5
15479,127.1465851,37.50041869,"价颇备",5
15480,127.1465851,37.50041869,"价颇备",5
15481,127.1468007,37.50068874,"价颇备",5
15482,127.1468971,37.50077845,"价颇备",5
15483,127.1468971,37.50077845,"价颇备",5
15484,127.1475341,37.50121531,"价颇备",5
15485,127.1475341,37.50121531,"价颇备",5
15486,127.1471007,37.50088389,"价颇备",5
15487,127.1471852,37.500908,"价颇备",5
15488,127.1478292,37.50130571,"价颇备",5
15489,127.1471157,37.50103152,"价颇备",5
15490,127.1471157,37.50103152,"价颇备",5
15491,127.1297691,37.49298076,"价颇备",6
15492,127.1297691,37.49298076,"价颇备",6
15493,127.1285934,37.49014325,"价颇备",6
15494,127.1290814,37.49133614,"价颇备",6
15495,127.1293254,37.49183255,"价颇备",6
15496,127.1294468,37.49221401,"价颇备",6
15497,127.1211529,37.48858773,"价颇备",1
15498,127.1209182,37.48849464,"价颇备",1
15499,127.1208302,37.48865429,"价颇备",1
15500,127.1209182,37.48849464,"价颇备",1
15501,127.1202432,37.48979976,"价颇备",1
15502,127.1198282,37.49059217,"价颇备",1
15503,127.1207451,37.48880885,"价颇备",1
15504,127.1207451,37.48880885,"价颇备",1
15505,127.1207451,37.48880885,"价颇备",1
15506,127.1278208,37.48860326,"价颇备",6
15507,127.126492,37.48638575,"价颇备",6
15508,127.126492,37.48638575,"价颇备",6
15509,127.1282613,37.48987119,"价颇备",6
15510,127.1282613,37.48987119,"价颇备",6
15511,127.1276851,37.48865378,"价颇备",6
15512,127.1277087,37.48870132,"价颇备",6
15513,127.1277331,37.48875057,"价颇备",6
15514,127.1272334,37.48771039,"价颇备",6
15515,127.1272165,37.48767057,"价颇备",6
15516,127.1271973,37.48762547,"价颇备",6
15517,127.1267686,37.48672261,"价颇备",6
15518,127.1267686,37.48672261,"价颇备",6
15519,127.1281456,37.48961705,"价颇备",6
15520,127.1277979,37.48855605,"价颇备",6
15521,127.1277779,37.48851477,"价颇备",6
15522,127.1216872,37.48705277,"价颇备",6
15523,127.1272526,37.48740101,"价颇备",6
15524,127.1113802,37.48702217,"价颇备",1
15525,127.1101875,37.48866569,"价颇备",1
15526,127.1184585,37.48794034,"价颇备",1
15527,127.1186261,37.48799823,"价颇备",1
15528,127.1135867,37.48625194,"价颇备",1
15529,127.1121735,37.48592794,"价颇备",1
15530,127.1197122,37.48837525,"价颇备",1
15531,127.118257,37.48787076,"价颇备",1
15532,127.1135867,37.48625194,"价颇备",1
15533,127.1195053,37.49108885,"价颇备",1
15534,127.1272201,37.48733328,"价颇备",6
15535,127.1264926,37.48629832,"价颇备",6
15536,127.1266019,37.48622356,"价颇备",6
15537,127.126692,37.4862274,"价颇备",6
15538,127.1264932,37.48621894,"价颇备",6
15539,127.1264932,37.48621894,"价颇备",6
15540,127.1288073,37.48661198,"价颇备",6
15541,127.1287701,37.48667033,"价颇备",6
15542,127.128168,37.48640964,"价颇备",6
15543,127.1288073,37.48661198,"价颇备",6
15544,127.1287183,37.48675138,"价颇备",6
15545,127.1282911,37.48661016,"价颇备",6
15546,127.1276688,37.4864711,"价颇备",6
15547,127.1288073,37.48661198,"价颇备",6
15548,127.1294126,37.48690574,"价颇备",6
15549,127.1299656,37.48728661,"价颇备",6
15550,127.1274451,37.4862797,"价颇备",6
15551,127.1309637,37.48814407,"价颇备",6
15552,127.1309637,37.48814407,"价颇备",6
15553,127.1271902,37.48727093,"价颇备",6
15554,127.1269343,37.48640701,"价颇备",6
15555,127.1269549,37.48677253,"价颇备",6
15556,127.1269243,37.48671194,"价颇备",6
15557,127.1269243,37.48671194,"价颇备",6
15558,127.1305924,37.49254534,"价颇备",6
15559,127.1298236,37.49317018,"价颇备",6
15560,127.1341161,37.49088038,"价颇备",6
15561,127.1361276,37.4926197,"价颇备",5
15562,127.1361246,37.49261715,"价颇备",5
15563,127.1361246,37.49261715,"价颇备",5
15564,127.1346615,37.49134888,"价颇备",5
15565,127.1346638,37.49135086,"价颇备",5
15566,127.137164,37.49351426,"价颇备",5
15567,127.1312355,37.48837529,"价颇备",6
15568,127.1322358,37.48924229,"价颇备",6
15569,127.1314849,37.4885905,"价颇备",6
15570,127.1251765,37.48004851,"价颇备",6
15571,127.1269906,37.49112398,"价颇备",6
15572,127.121692,37.48135882,"价颇备",3
15573,127.121692,37.48135882,"价颇备",3
15574,127.1220262,37.48150062,"价颇备",3
15575,127.1173535,37.47950062,"价颇备",3
15576,127.118832,37.48014016,"价颇备",3
15577,127.1184279,37.47996908,"价颇备",3
15578,127.1238847,37.48269996,"价颇备",6
15579,127.1240368,37.48227835,"价颇备",6
15580,127.1283834,37.4902459,"价颇备",6
15581,127.1284896,37.49019399,"价颇备",6
15582,127.1283834,37.4902459,"价颇备",6
15583,127.1213841,37.48867939,"价颇备",6
15584,127.1212948,37.48884851,"价颇备",1
15585,127.1263946,37.49127701,"价颇备",6
15586,127.1263946,37.49127701,"价颇备",6
15587,127.1265119,37.49134323,"价颇备",6
15588,127.1299579,37.48885344,"价颇备",6
15589,127.1272495,37.49067947,"价颇备",6
15590,127.1272099,37.49070766,"价颇备",6
15591,127.1273079,37.49063786,"价颇备",6
15592,127.1282592,37.49021892,"价颇备",6
15593,127.1282197,37.49012998,"价颇备",6
15594,127.1281755,37.49003053,"价颇备",6
15595,127.1284806,37.48981974,"价颇备",6
15596,127.1284806,37.48981974,"价颇备",6
15597,127.128524,37.48994422,"价颇备",6
15598,127.1284806,37.48981974,"价颇备",6
15599,127.1284806,37.48981974,"价颇备",6
15600,127.1281755,37.49003053,"价颇备",6
15601,127.1249312,37.48614264,"价颇备",6
15602,127.1249312,37.48614264,"价颇备",6
15603,127.1226152,37.48625332,"价颇备",6
15604,127.122684,37.48610806,"价颇备",6
15605,127.1227244,37.48602361,"价颇备",6
15606,127.1227244,37.48602361,"价颇备",6
15607,127.1264045,37.48594565,"价颇备",6
15608,127.1228375,37.48580694,"价颇备",6
15609,127.1228879,37.48570911,"价颇备",6
15610,127.1138058,37.48258729,"价颇备",3
15611,127.1138058,37.48258729,"价颇备",3
15612,127.1135471,37.48296667,"价颇备",3
15613,127.1135005,37.48311333,"价颇备",3
15614,127.1132274,37.48346151,"价颇备",3
15615,127.1132274,37.48346151,"价颇备",3
15616,127.1148488,37.48134298,"价颇备",3
15617,127.1153179,37.48073463,"价颇备",3
15618,127.1153179,37.48073463,"价颇备",3
15619,127.1144082,37.48187288,"价颇备",3
15620,127.1146113,37.48167893,"价颇备",3
15621,127.1144082,37.48187288,"价颇备",3
15622,127.1162462,37.47952121,"价颇备",3
15623,127.1157603,37.48015774,"价颇备",3
15624,127.1162462,37.47952121,"价颇备",3
15625,127.1169146,37.47865982,"价颇备",3
15626,127.1169146,37.47865982,"价颇备",3
15627,127.1171755,37.47834564,"价颇备",3
15628,127.1317612,37.49169177,"价颇备",6
15629,127.1220656,37.48731918,"价颇备",6
15630,127.122098,37.48725209,"价颇备",6
15631,127.1221426,37.48715965,"价颇备",6
15632,127.1235012,37.48451243,"价颇备",6
15633,127.1234663,37.484579,"价颇备",6
15634,127.1229305,37.48562622,"价颇备",6
15635,127.1240373,37.48347731,"价颇备",6
15636,127.1235332,37.4844514,"价颇备",6
15637,127.1249462,37.48042013,"价颇备",6
15638,127.1223295,37.48084686,"价颇备",3
15639,127.1224435,37.48060948,"价颇备",3
15640,127.1223295,37.48084686,"价颇备",3
15641,127.1221687,37.48122344,"价颇备",3
15642,127.1231693,37.47920498,"价颇备",3
15643,127.1224328,37.48001311,"价颇备",3
15644,127.1220179,37.48073651,"价颇备",3
15645,127.12346,37.47871293,"价颇备",3
15646,127.1221384,37.48050378,"价颇备",3
15647,127.1229982,37.47886543,"价颇备",3
15648,127.1231281,37.47860475,"价颇备",3
15649,127.12346,37.47871293,"价颇备",3
15650,127.1221384,37.48050378,"价颇备",3
15651,127.1236069,37.47839501,"价颇备",3
15652,127.1232648,37.47827121,"价颇备",3
15653,127.1264409,37.47736372,"价颇备",3
15654,127.1265165,37.47968468,"价颇备",6
15655,127.1265165,37.47968468,"价颇备",6
15656,127.1256776,37.48026084,"价颇备",6
15657,127.1260076,37.47961897,"价颇备",6
15658,127.1260076,37.47961897,"价颇备",6
15659,127.1260076,37.47961897,"价颇备",6
15660,127.1240708,37.48340807,"价颇备",6
15661,127.1240973,37.4833533,"价颇备",6
15662,127.1256223,37.48038841,"价颇备",6
15663,127.1268709,37.4799397,"价颇备",6
15664,127.1267819,37.47992273,"价颇备",6
15665,127.1267819,37.47992273,"价颇备",6
15666,127.1264383,37.48236522,"价颇备",6
15667,127.1266771,37.48060487,"价颇备",6
15668,127.12565,37.48032444,"价颇备",6
15669,127.1244687,37.4826308,"价颇备",6
15670,127.1245362,37.48249719,"价颇备",6
15671,127.1245362,37.48249719,"价颇备",6
15672,127.124385,37.4827965,"价颇备",6
15673,127.1262495,37.48555192,"价颇备",6
15674,127.126149,37.4851774,"价颇备",6
15675,127.1261424,37.48507733,"价颇备",6
15676,127.1261214,37.48470111,"价颇备",6
15677,127.1261923,37.48412109,"价颇备",6
15678,127.1262393,37.48374857,"价颇备",6
15679,127.1262979,37.48336018,"价颇备",6
15680,127.1263467,37.48300379,"价颇备",6
15681,127.1113115,37.5108533,"价颇备",7
15682,127.1090355,37.51178128,"价颇备",7
15683,127.1161455,37.51598269,"价颇备",8
15684,127.1161455,37.51598269,"价颇备",8
15685,127.1168823,37.5157201,"价颇备",8
15686,127.1133728,37.51182537,"价颇备",7
15687,127.1134053,37.51187742,"价颇备",7
15688,127.1125518,37.51051866,"价颇备",7
15689,127.1125518,37.51051866,"价颇备",7
15690,127.1126265,37.51027047,"价颇备",7
15691,127.1131702,37.5099657,"价颇备",7
15692,127.1139227,37.50953087,"价颇备",7
15693,127.1133039,37.50988074,"价颇备",7
15694,127.1140329,37.5094683,"价颇备",7
15695,127.1155205,37.50862043,"价颇备",8
15696,127.118634,37.50714124,"价颇备",8
15697,127.1134368,37.51192793,"价颇备",7
15698,127.1148698,37.51422907,"价颇备",8
15699,127.116813,37.5078975,"价颇备",8
15700,127.1165984,37.50801057,"价颇备",8
15701,127.1170032,37.50779727,"价颇备",8
15702,127.1170032,37.50779727,"价颇备",8
15703,127.1186433,37.51508883,"价颇备",8
15704,127.1185803,37.51511135,"价颇备",8
15705,127.118527,37.51513044,"价颇备",8
15706,127.1206324,37.5143843,"价颇备",8
