"X","long","lat","Áö¹øÁÖ¼Ò","cluster"
10935,127.0319736,37.64243127,"µµºÀ±¸",1
10821,127.0321046,37.6446281,"µµºÀ±¸",1
10818,127.032133,37.64467534,"µµºÀ±¸",1
10819,127.0321614,37.64472258,"µµºÀ±¸",1
10907,127.032244,37.64413927,"µµºÀ±¸",1
10817,127.0323122,37.64497022,"µµºÀ±¸",1
10820,127.0323122,37.64497022,"µµºÀ±¸",1
10895,127.032446,37.6444579,"µµºÀ±¸",1
10900,127.0324973,37.6445432,"µµºÀ±¸",1
10937,127.0325116,37.64204613,"µµºÀ±¸",1
10901,127.0325254,37.64459188,"µµºÀ±¸",1
10896,127.0326626,37.64482037,"µµºÀ±¸",1
10897,127.0326626,37.64482037,"µµºÀ±¸",1
10899,127.0328127,37.64507434,"µµºÀ±¸",1
10898,127.0328332,37.64511187,"µµºÀ±¸",1
10927,127.0328621,37.64516642,"µµºÀ±¸",1
10936,127.0329105,37.64165351,"µµºÀ±¸",1
10938,127.0329105,37.64165351,"µµºÀ±¸",1
10939,127.0329105,37.64165351,"µµºÀ±¸",1
10670,127.0329788,37.66246244,"µµºÀ±¸",2
10663,127.0330532,37.6624722,"µµºÀ±¸",2
10666,127.0330929,37.66223515,"µµºÀ±¸",2
10664,127.0331258,37.66223853,"µµºÀ±¸",2
10659,127.033128,37.66248289,"µµºÀ±¸",2
10671,127.033128,37.66248289,"µµºÀ±¸",2
10661,127.0331999,37.66224674,"µµºÀ±¸",2
10668,127.0331999,37.66224674,"µµºÀ±¸",2
10816,127.0332439,37.6465329,"µµºÀ±¸",1
10940,127.0332656,37.64113907,"µµºÀ±¸",1
10894,127.0332825,37.64149875,"µµºÀ±¸",1
10814,127.0332859,37.64660016,"µµºÀ±¸",1
10813,127.0333421,37.6466882,"µµºÀ±¸",1
10815,127.0333421,37.6466882,"µµºÀ±¸",1
10926,127.0334809,37.64621146,"µµºÀ±¸",1
10922,127.0335804,37.64637887,"µµºÀ±¸",1
10923,127.033631,37.64647134,"µµºÀ±¸",1
10945,127.0336509,37.64031326,"µµºÀ±¸",1
10948,127.0336509,37.64031326,"µµºÀ±¸",1
10924,127.0336925,37.64657551,"µµºÀ±¸",1
10942,127.0339644,37.63961041,"µµºÀ±¸",1
10946,127.0339644,37.63961041,"µµºÀ±¸",1
10807,127.0340246,37.64783833,"µµºÀ±¸",1
