37.54751,127.14911,2010,2,13,0.43,0.43,-999,2.62
37.54751,127.14911,2010,2,14,0.4,0.4,-999,2.41
37.54751,127.14911,2010,2,15,0.53,0.53,4.32,3.22
37.54751,127.14911,2010,2,16,0.65,0.65,-999,4.04
37.54751,127.14911,2010,2,17,0.43,0.43,-999,2.67
37.54751,127.14911,2010,2,18,0.61,0.61,-999,3.86
37.54751,127.14911,2010,2,19,0.65,0.65,4.52,4.09
37.54751,127.14911,2010,2,20,0.67,0.67,4.52,4.41
37.54751,127.14911,2010,2,21,0.66,0.66,-999,4.26
37.54751,127.14911,2010,2,22,0.52,0.52,-999,3.44
37.54751,127.14911,2010,2,23,0.69,0.69,4.66,4.66
37.54751,127.14911,2010,2,24,0.55,0.55,4.59,3.71
37.54751,127.14911,2010,2,25,0.13,0.13,-999,0.89
37.54751,127.14911,2010,2,26,0.54,0.54,4.7,3.75
37.54751,127.14911,2010,2,27,0.62,0.62,-999,4.2
37.54751,127.14911,2010,2,28,0.46,0.46,-999,3.21
37.54751,127.14911,2010,3,1,0.18,0.18,-999,1.29
37.54751,127.14911,2010,3,2,0.23,0.23,-999,1.6
37.54751,127.14911,2010,3,3,0.67,0.67,5.09,4.75
37.54751,127.14911,2010,3,4,0.17,0.17,-999,1.22
37.54751,127.14911,2010,3,5,0.33,0.33,-999,2.42
37.54751,127.14911,2010,3,6,0.36,0.36,-999,2.68
37.54751,127.14911,2010,3,7,0.39,0.39,-999,2.87
37.54751,127.14911,2010,3,8,0.38,0.38,-999,2.9
37.54751,127.14911,2010,3,9,0.4,0.4,-999,3.02
37.54751,127.14911,2010,3,10,0.32,0.32,-999,2.5
37.54751,127.14911,2010,3,11,0.54,0.54,-999,4.16
37.54751,127.14911,2010,3,12,0.29,0.29,-999,2.26
37.54751,127.14911,2010,3,13,0.72,0.72,5.59,5.57
37.54751,127.14911,2010,3,14,0.41,0.41,-999,3.24
37.54751,127.14911,2010,3,15,0.19,0.19,-999,1.49
37.54751,127.14911,2010,3,16,0.69,0.69,5.84,5.61
37.54751,127.14911,2010,3,17,0.46,0.46,-999,3.74
37.54751,127.14911,2010,3,18,0.72,0.72,6.04,5.93
37.54751,127.14911,2010,3,19,0.62,0.62,5.69,5.06
37.54751,127.14911,2010,3,20,0.21,0.21,-999,1.72
37.54751,127.14911,2010,3,21,0.7,0.7,6.06,5.74
37.54751,127.14911,2010,3,22,0.19,0.19,-999,1.6
37.54751,127.14911,2010,3,23,0.54,0.54,-999,4.62
37.54751,127.14911,2010,3,24,0.6,0.6,-999,5.12
37.54751,127.14911,2010,3,25,0.32,0.32,-999,2.79
37.54751,127.14911,2010,3,26,0.61,0.61,6.32,5.36
37.54751,127.14911,2010,3,27,0.24,0.24,-999,2.06
37.54751,127.14911,2010,3,28,0.7,0.7,6.39,6.36
37.54751,127.14911,2010,3,29,0.72,0.72,6.39,6.39
37.54751,127.14911,2010,3,30,0.63,0.63,-999,5.53
37.54751,127.14911,2010,3,31,0.18,0.18,-999,1.6
37.54751,127.14911,2010,4,1,0.2,0.2,-999,1.83
37.54751,127.14911,2010,4,2,0.73,0.73,6.69,6.63
37.54751,127.14911,2010,4,3,0.75,0.75,6.75,6.75
37.54751,127.14911,2010,4,4,0.64,0.64,6.64,6.02
37.54751,127.14911,2010,4,5,0.64,0.64,6.54,6.04
37.54751,127.14911,2010,4,6,0.41,0.41,-999,3.88
37.54751,127.14911,2010,4,7,0.7,0.7,6.84,6.71
37.54751,127.14911,2010,4,8,0.72,0.72,6.85,6.82
37.54751,127.14911,2010,4,9,0.69,0.69,6.86,6.78
37.54751,127.14911,2010,4,10,0.22,0.22,-999,2.1
37.54751,127.14911,2010,4,11,0.53,0.53,-999,5.1
37.54751,127.14911,2010,4,12,0.44,0.44,-999,4.31
37.54751,127.14911,2010,4,13,0.53,0.53,-999,5.11
37.54751,127.14911,2010,4,14,0.45,0.45,-999,4.41
37.54751,127.14911,2010,4,15,0.74,0.74,7.22,7.16
37.54751,127.14911,2010,4,16,0.67,0.67,-999,6.44
37.54751,127.14911,2010,4,17,0.62,0.62,-999,6.01
37.54751,127.14911,2010,4,18,0.39,0.39,-999,3.92
37.54751,127.14911,2010,4,19,0.3,0.3,-999,3.01
37.54751,127.14911,2010,4,20,0.52,0.52,-999,5.23
37.54751,127.14911,2010,4,21,0.28,0.28,-999,2.83
37.54751,127.14911,2010,4,22,0.24,0.24,-999,2.43
37.54751,127.14911,2010,4,23,0.37,0.37,-999,3.79
37.54751,127.14911,2010,4,24,0.67,0.67,-999,6.87
37.54751,127.14911,2010,4,25,0.72,0.72,7.41,7.38
37.54751,127.14911,2010,4,26,0.34,0.34,-999,3.46
37.54751,127.14911,2010,4,27,0.32,0.32,-999,3.37
37.54751,127.14911,2010,4,28,0.15,0.15,-999,1.54
37.54751,127.14911,2010,4,29,0.64,0.64,-999,6.62
37.54751,127.14911,2010,4,30,0.43,0.43,-999,4.56
37.54751,127.14911,2010,5,1,0.71,0.71,7.56,7.53
37.54751,127.14911,2010,5,2,0.71,0.71,7.56,7.53
37.54751,127.14911,2010,5,3,0.35,0.35,-999,3.77
37.54751,127.14911,2010,5,4,0.41,0.41,-999,4.41
37.54751,127.14911,2010,5,5,0.53,0.53,-999,5.67
37.54751,127.14911,2010,5,6,0.34,0.34,-999,3.67
37.54751,127.14911,2010,5,7,0.71,0.71,7.78,7.78
37.54751,127.14911,2010,5,8,0.69,0.69,7.72,7.63
37.54751,127.14911,2010,5,9,0.64,0.64,-999,7.03
37.54751,127.14911,2010,5,10,0.67,0.67,-999,7.28
37.54751,127.14911,2010,5,11,0.34,0.34,-999,3.73
37.54751,127.14911,2010,5,12,0.63,0.63,-999,6.77
37.54751,127.14911,2010,5,13,0.58,0.58,-999,6.29
37.54751,127.14911,2010,5,14,0.72,0.72,7.93,7.89
37.54751,127.14911,2010,5,15,0.48,0.48,-999,5.41
37.54751,127.14911,2010,5,16,0.69,0.69,7.97,7.73
37.54751,127.14911,2010,5,17,0.63,0.63,7.75,7.09
37.54751,127.14911,2010,5,18,0.15,0.15,-999,1.69
37.54751,127.14911,2010,5,19,0.57,0.57,-999,6.33
37.54751,127.14911,2010,5,20,0.73,0.73,7.97,7.93
37.54751,127.14911,2010,5,21,0.7,0.7,8,7.87
37.54751,127.14911,2010,5,22,0.26,0.26,-999,2.92
37.54751,127.14911,2010,5,23,0.13,0.13,-999,1.52
37.54751,127.14911,2010,5,24,0.2,0.2,-999,2.29
37.54751,127.14911,2010,5,25,0.24,0.24,-999,2.71
37.54751,127.14911,2010,5,26,0.51,0.51,-999,5.84
37.54751,127.14911,2010,5,27,0.71,0.71,8.01,7.8
37.54751,127.14911,2010,5,28,0.41,0.41,-999,4.66
37.54751,127.14911,2010,5,29,0.54,0.54,-999,6.18
37.54751,127.14911,2010,5,30,0.62,0.62,7.94,7.28
37.54751,127.14911,2010,5,31,0.49,0.49,-999,5.6
37.54751,127.14911,2010,6,1,0.72,0.72,8.29,8.24
37.54751,127.14911,2010,6,2,0.67,0.67,8.13,7.94
37.54751,127.14911,2010,6,3,0.69,0.69,8.06,7.87
37.54751,127.14911,2010,6,4,0.71,0.71,8.06,7.98
37.54751,127.14911,2010,6,5,0.67,0.67,-999,7.58
37.54751,127.14911,2010,6,6,0.63,0.63,-999,7.19
37.54751,127.14911,2010,6,7,0.66,0.66,8.01,7.64
37.54751,127.14911,2010,6,8,0.68,0.68,8.1,8.1
37.54751,127.14911,2010,6,9,0.69,0.69,8.09,8.03
37.54751,127.14911,2010,6,10,0.52,0.52,-999,6.01
37.54751,127.14911,2010,6,11,0.51,0.51,-999,5.92
37.54751,127.14911,2010,6,12,0.19,0.19,-999,2.17
37.54751,127.14911,2010,6,13,0.5,0.5,-999,5.81
37.54751,127.14911,2010,6,14,0.32,0.32,-999,3.64
37.54751,127.14911,2010,6,15,0.56,0.56,-999,6.49
37.54751,127.14911,2010,6,16,0.47,0.47,-999,5.48
37.54751,127.14911,2010,6,17,0.39,0.39,-999,4.51
37.54751,127.14911,2010,6,18,0.57,0.57,-999,6.64
37.54751,127.14911,2010,6,19,0.34,0.34,-999,3.97
37.54751,127.14911,2010,6,20,0.46,0.46,-999,5.35
37.54751,127.14911,2010,6,21,0.56,0.56,-999,6.42
37.54751,127.14911,2010,6,22,0.35,0.35,-999,4.05
37.54751,127.14911,2010,6,23,0.67,0.67,8.2,8.06
37.54751,127.14911,2010,6,24,0.7,0.7,8.15,8.15
37.54751,127.14911,2010,6,25,0.66,0.66,-999,7.52
37.54751,127.14911,2010,6,26,0.28,0.28,-999,3.2
37.54751,127.14911,2010,6,27,0.19,0.19,-999,2.26
37.54751,127.14911,2010,6,28,0.61,0.61,-999,7.01
37.54751,127.14911,2010,6,29,0.49,0.49,-999,5.64
37.54751,127.14911,2010,6,30,0.27,0.27,-999,3.1
37.54751,127.14911,2010,7,1,0.5,0.5,-999,5.76
37.54751,127.14911,2010,7,2,0.16,0.16,-999,1.85
37.54751,127.14911,2010,7,3,0.22,0.22,-999,2.61
37.54751,127.14911,2010,7,4,0.42,0.42,-999,4.88
37.54751,127.14911,2010,7,5,0.57,0.57,-999,6.7
37.54751,127.14911,2010,7,6,0.62,0.62,-999,7.19
37.54751,127.14911,2010,7,7,0.54,0.54,-999,6.15
37.54751,127.14911,2010,7,8,0.46,0.46,-999,5.25
37.54751,127.14911,2010,7,9,0.59,0.59,-999,6.7
37.54751,127.14911,2010,7,10,0.36,0.36,-999,4.17
37.54751,127.14911,2010,7,11,0.3,0.3,-999,3.4
37.54751,127.14911,2010,7,12,0.51,0.51,-999,5.74
37.54751,127.14911,2010,7,13,0.58,0.58,-999,6.69
37.54751,127.14911,2010,7,14,0.48,0.48,-999,5.52
37.54751,127.14911,2010,7,15,0.55,0.55,-999,6.2
37.54751,127.14911,2010,7,16,0.17,0.17,-999,1.92
37.54751,127.14911,2010,7,17,0.12,0.12,-999,1.35
37.54751,127.14911,2010,7,18,0.36,0.36,-999,4.11
37.54751,127.14911,2010,7,19,0.4,0.4,-999,4.5
37.54751,127.14911,2010,7,20,0.51,0.51,-999,5.76
37.54751,127.14911,2010,7,21,0.32,0.32,-999,3.58
37.54751,127.14911,2010,7,22,0.35,0.35,-999,3.99
37.54751,127.14911,2010,7,23,0.03,0.03,-999,0.38
37.54751,127.14911,2010,7,24,0.42,0.42,-999,4.69
37.54751,127.14911,2010,7,25,0.51,0.51,-999,5.66
37.54751,127.14911,2010,7,26,0.4,0.4,-999,4.45
37.54751,127.14911,2010,7,27,0.54,0.54,-999,6.01
37.54751,127.14911,2010,7,28,0.42,0.42,-999,4.72
37.54751,127.14911,2010,7,29,0.44,0.44,-999,4.79
37.54751,127.14911,2010,7,30,0.26,0.26,-999,2.88
37.54751,127.14911,2010,7,31,0.38,0.38,-999,4.13
37.54751,127.14911,2010,8,1,0.46,0.46,-999,4.95
37.54751,127.14911,2010,8,2,0.28,0.28,-999,3.02
37.54751,127.14911,2010,8,3,0.4,0.4,-999,4.36
37.54751,127.14911,2010,8,4,0.46,0.46,-999,4.88
37.54751,127.14911,2010,8,5,0.47,0.47,-999,4.98
37.54751,127.14911,2010,8,6,0.34,0.34,-999,3.62
37.54751,127.14911,2010,8,7,0.27,0.27,-999,2.9
37.54751,127.14911,2010,8,8,0.55,0.55,-999,5.88
37.54751,127.14911,2010,8,9,0.65,0.65,-999,6.67
37.54751,127.14911,2010,8,10,0.3,0.3,-999,3.24
37.54751,127.14911,2010,8,11,0.4,0.4,-999,4.21
37.54751,127.14911,2010,8,12,0.2,0.2,-999,2.06
37.54751,127.14911,2010,8,13,0.28,0.28,-999,2.92
37.54751,127.14911,2010,8,14,0.3,0.3,-999,3.1
37.54751,127.14911,2010,8,15,0.41,0.41,-999,4.24
37.54751,127.14911,2010,8,16,0.22,0.22,-999,2.3
37.54751,127.14911,2010,8,17,0.66,0.66,6.98,6.85
37.54751,127.14911,2010,8,18,0.54,0.54,-999,5.53
37.54751,127.14911,2010,8,19,0.58,0.58,-999,5.83
37.54751,127.14911,2010,8,20,0.57,0.57,-999,5.66
37.54751,127.14911,2010,8,21,0.58,0.58,-999,5.91
37.54751,127.14911,2010,8,22,0.54,0.54,-999,5.33
37.54751,127.14911,2010,8,23,0.2,0.2,-999,2.01
37.54751,127.14911,2010,8,24,0.24,0.24,-999,2.36
37.54751,127.14911,2010,8,25,0.16,0.16,-999,1.57
37.54751,127.14911,2010,8,26,0.27,0.27,-999,2.61
37.54751,127.14911,2010,8,27,0.48,0.48,-999,4.71
37.54751,127.14911,2010,8,28,0.22,0.22,-999,2.07
37.54751,127.14911,2010,8,29,0.04,0.04,-999,0.42
37.54751,127.14911,2010,8,30,0.5,0.5,-999,4.7
37.54751,127.14911,2010,8,31,0.24,0.24,-999,2.33
37.54751,127.14911,2010,9,1,0.53,0.53,-999,5.14
37.54751,127.14911,2010,9,2,0.3,0.3,-999,2.88
37.54751,127.14911,2010,9,3,0.34,0.34,-999,3.26
37.54751,127.14911,2010,9,4,0.57,0.57,-999,5.27
37.54751,127.14911,2010,9,5,0.51,0.51,-999,4.64
37.54751,127.14911,2010,9,6,0.37,0.37,-999,3.37
37.54751,127.14911,2010,9,7,0.58,0.58,6.02,5.41
37.54751,127.14911,2010,9,8,0.31,0.31,-999,2.78
37.54751,127.14911,2010,9,9,0.22,0.22,-999,2
37.54751,127.14911,2010,9,10,0.24,0.24,-999,2.18
37.54751,127.14911,2010,9,11,0.26,0.26,-999,2.33
37.54751,127.14911,2010,9,12,0.3,0.3,-999,2.65
37.54751,127.14911,2010,9,13,0.53,0.53,-999,4.6
37.54751,127.14911,2010,9,14,0.62,0.62,5.89,5.45
37.54751,127.14911,2010,9,15,0.66,0.66,5.96,5.96
37.54751,127.14911,2010,9,16,0.65,0.65,5.81,5.78
37.54751,127.14911,2010,9,17,0.59,0.59,-999,5.04
37.54751,127.14911,2010,9,18,0.66,0.66,5.71,5.63
37.54751,127.14911,2010,9,19,0.16,0.16,-999,1.37
37.54751,127.14911,2010,9,20,0.36,0.36,-999,3.05
37.54751,127.14911,2010,9,21,0.09,0.09,-999,0.76
37.54751,127.14911,2010,9,22,0.3,0.3,-999,2.44
37.54751,127.14911,2010,9,23,0.67,0.67,-999,5.41
37.54751,127.14911,2010,9,24,0.63,0.63,-999,5.21
37.54751,127.14911,2010,9,25,0.62,0.62,-999,4.96
37.54751,127.14911,2010,9,26,0.63,0.63,-999,4.99
37.54751,127.14911,2010,9,27,0.56,0.56,-999,4.44
37.54751,127.14911,2010,9,28,0.71,0.71,5.61,5.54
37.54751,127.14911,2010,9,29,0.39,0.39,-999,3.04
37.54751,127.14911,2010,9,30,0.69,0.69,5.48,5.29
37.54751,127.14911,2010,10,1,0.48,0.48,-999,3.77
37.54751,127.14911,2010,10,2,0.24,0.24,-999,1.81
37.54751,127.14911,2010,10,3,0.4,0.4,-999,3.07
37.54751,127.14911,2010,10,4,0.26,0.26,-999,1.92
37.54751,127.14911,2010,10,5,0.56,0.56,-999,4.16
37.54751,127.14911,2010,10,6,0.63,0.63,-999,4.68
37.54751,127.14911,2010,10,7,0.66,0.66,4.99,4.86
37.54751,127.14911,2010,10,8,0.51,0.51,-999,3.63
37.54751,127.14911,2010,10,9,0.63,0.63,-999,4.51
37.54751,127.14911,2010,10,10,0.64,0.64,4.84,4.58
37.54751,127.14911,2010,10,11,0.34,0.34,-999,2.39
37.54751,127.14911,2010,10,12,0.36,0.36,-999,2.54
37.54751,127.14911,2010,10,13,0.39,0.39,-999,2.75
37.54751,127.14911,2010,10,14,0.52,0.52,-999,3.59
37.54751,127.14911,2010,10,15,0.68,0.68,4.74,4.69
37.54751,127.14911,2010,10,16,0.64,0.64,4.56,4.22
37.54751,127.14911,2010,10,17,0.62,0.62,4.48,4.04
37.54751,127.14911,2010,10,18,0.65,0.65,4.5,4.36
37.54751,127.14911,2010,10,19,0.62,0.62,4.37,4.14
37.54751,127.14911,2010,10,20,0.53,0.53,-999,3.51
37.54751,127.14911,2010,10,21,0.62,0.62,4.34,3.94
37.54751,127.14911,2010,10,22,0.69,0.69,4.33,4.29
37.54751,127.14911,2010,10,23,0.54,0.54,-999,3.39
37.54751,127.14911,2010,10,24,0.6,0.6,4.14,3.75
37.54751,127.14911,2010,10,25,0.6,0.6,4.21,3.78
37.54751,127.14911,2010,10,26,0.7,0.7,4.39,4.37
37.54751,127.14911,2010,10,27,0.45,0.45,-999,2.72
37.54751,127.14911,2010,10,28,0.69,0.69,4.24,4.24
37.54751,127.14911,2010,10,29,0.69,0.69,4.18,4.14
37.54751,127.14911,2010,10,30,0.66,0.66,4.05,3.98
37.54751,127.14911,2010,10,31,0.42,0.42,-999,2.44
37.54751,127.14911,2010,11,1,0.67,0.67,3.96,3.93
37.54751,127.14911,2010,11,2,0.7,0.7,4.08,4.08
37.54751,127.14911,2010,11,3,0.67,0.67,3.9,3.88
37.54751,127.14911,2010,11,4,0.51,0.51,-999,2.91
37.54751,127.14911,2010,11,5,0.51,0.51,-999,2.88
37.54751,127.14911,2010,11,6,0.42,0.42,-999,2.32
37.54751,127.14911,2010,11,7,0.46,0.46,-999,2.52
37.54751,127.14911,2010,11,8,0.26,0.26,-999,1.38
37.54751,127.14911,2010,11,9,0.66,0.66,3.72,3.58
37.54751,127.14911,2010,11,10,0.68,0.68,3.62,3.6
37.54751,127.14911,2010,11,11,0.53,0.53,3.47,2.76
37.54751,127.14911,2010,11,12,0.61,0.61,-999,3.19
37.54751,127.14911,2010,11,13,0.65,0.65,-999,3.4
37.54751,127.14911,2010,11,14,0.6,0.6,-999,3.04
37.54751,127.14911,2010,11,15,0.7,0.7,3.59,3.58
37.54751,127.14911,2010,11,16,0.56,0.56,3.41,2.81
37.54751,127.14911,2010,11,17,0.57,0.57,-999,2.81
37.54751,127.14911,2010,11,18,0.66,0.66,3.39,3.28
37.54751,127.14911,2010,11,19,0.34,0.34,-999,1.67
37.54751,127.14911,2010,11,20,0.56,0.56,3.18,2.73
37.54751,127.14911,2010,11,21,0.58,0.58,3.16,2.88
37.54751,127.14911,2010,11,22,0.7,0.7,3.29,3.27
37.54751,127.14911,2010,11,23,0.66,0.66,3.2,3.14
37.54751,127.14911,2010,11,24,0.37,0.37,-999,1.76
37.54751,127.14911,2010,11,25,0.67,0.67,3.22,3.08
37.54751,127.14911,2010,11,26,0.71,0.71,3.24,3.21
37.54751,127.14911,2010,11,27,0.36,0.36,-999,1.66
37.54751,127.14911,2010,11,28,0.66,0.66,3.12,3.06
37.54751,127.14911,2010,11,29,0.65,0.65,3.04,2.98
37.54751,127.14911,2010,11,30,0.43,0.43,-999,1.95
37.54751,127.14911,2010,12,1,0.42,0.42,-999,1.88
37.54751,127.14911,2010,12,2,0.29,0.29,-999,1.29
37.54751,127.14911,2010,12,3,0.65,0.65,3.04,2.94
37.54751,127.14911,2010,12,4,0.34,0.34,-999,1.51
37.54751,127.14911,2010,12,5,0.22,0.22,-999,0.97
37.54751,127.14911,2010,12,6,0.48,0.48,-999,2.06
37.54751,127.14911,2010,12,7,0.64,0.64,2.96,2.8
37.54751,127.14911,2010,12,8,0.33,0.33,-999,1.43
37.54751,127.14911,2010,12,9,0.62,0.62,2.91,2.71
37.54751,127.14911,2010,12,10,0.46,0.46,-999,1.99
37.54751,127.14911,2010,12,11,0.67,0.67,2.93,2.89
37.54751,127.14911,2010,12,12,0.59,0.59,-999,2.5
37.54751,127.14911,2010,12,13,0.23,0.23,-999,0.98
37.54751,127.14911,2010,12,14,0.69,0.69,2.87,2.84
37.54751,127.14911,2010,12,15,0.67,0.67,2.9,2.84
37.54751,127.14911,2010,12,16,0.67,0.67,2.86,2.79
37.54751,127.14911,2010,12,17,0.43,0.43,-999,1.81
37.54751,127.14911,2010,12,18,0.63,0.63,2.76,2.64
37.54751,127.14911,2010,12,19,0.23,0.23,-999,0.96
37.54751,127.14911,2010,12,20,0.61,0.61,2.83,2.58
37.54751,127.14911,2010,12,21,0.66,0.66,2.81,2.7
37.54751,127.14911,2010,12,22,0.65,0.65,2.78,2.71
37.54751,127.14911,2010,12,23,0.45,0.45,-999,1.91
37.54751,127.14911,2010,12,24,0.68,0.68,2.94,2.91
37.54751,127.14911,2010,12,25,0.68,0.68,2.88,2.8
37.54751,127.14911,2010,12,26,0.59,0.59,2.84,2.51
37.54751,127.14911,2010,12,27,0.4,0.4,-999,1.68
37.54751,127.14911,2010,12,28,0.34,0.34,-999,1.42
37.54751,127.14911,2010,12,29,0.56,0.56,2.83,2.38
37.54751,127.14911,2010,12,30,0.42,0.42,-999,1.78
37.54751,127.14911,2010,12,31,0.54,0.54,2.92,2.27
37.54751,127.14911,2011,1,1,0.57,0.57,2.88,2.42
37.54751,127.14911,2011,1,2,0.62,0.62,2.91,2.63
37.54751,127.14911,2011,1,3,0.51,0.51,-999,2.17
37.54751,127.14911,2011,1,4,0.48,0.48,-999,2.08
37.54751,127.14911,2011,1,5,0.44,0.44,-999,1.91
37.54751,127.14911,2011,1,6,0.63,0.63,3.01,2.74
37.54751,127.14911,2011,1,7,0.68,0.68,3.05,2.98
37.54751,127.14911,2011,1,8,0.38,0.38,-999,1.64
37.54751,127.14911,2011,1,9,0.65,0.65,3.08,2.86
37.54751,127.14911,2011,1,10,0.67,0.67,3.11,3.03
37.54751,127.14911,2011,1,11,0.41,0.41,-999,1.85
37.54751,127.14911,2011,1,12,0.63,0.63,3.16,2.88
37.54751,127.14911,2011,1,13,0.65,0.65,3.14,2.92
37.54751,127.14911,2011,1,14,0.44,0.44,-999,2
37.54751,127.14911,2011,1,15,0.66,0.66,3.28,3
37.54751,127.14911,2011,1,16,0.66,0.66,3.29,3.11
37.54751,127.14911,2011,1,17,0.68,0.68,3.29,3.17
37.54751,127.14911,2011,1,18,0.64,0.64,3.28,3.07
37.54751,127.14911,2011,1,19,0.66,0.66,3.32,3.15
37.54751,127.14911,2011,1,20,0.69,0.69,3.35,3.23
37.54751,127.14911,2011,1,21,0.64,0.64,3.34,3.14
37.54751,127.14911,2011,1,22,0.56,0.56,-999,2.78
37.54751,127.14911,2011,1,23,0.35,0.35,-999,1.71
37.54751,127.14911,2011,1,24,0.54,0.54,-999,2.74
37.54751,127.14911,2011,1,25,0.58,0.58,3.48,2.97
37.54751,127.14911,2011,1,26,0.65,0.65,3.57,3.3
37.54751,127.14911,2011,1,27,0.63,0.63,3.61,3.22
37.54751,127.14911,2011,1,28,0.6,0.6,3.59,3.11
37.54751,127.14911,2011,1,29,0.65,0.65,3.69,3.4
37.54751,127.14911,2011,1,30,0.67,0.67,3.74,3.52
37.54751,127.14911,2011,1,31,0.67,0.67,3.67,3.53
37.54751,127.14911,2011,2,1,0.63,0.63,3.7,3.45
37.54751,127.14911,2011,2,2,0.67,0.67,3.72,3.58
37.54751,127.14911,2011,2,3,0.59,0.59,-999,3.23
37.54751,127.14911,2011,2,4,0.37,0.37,-999,2.06
37.54751,127.14911,2011,2,5,0.61,0.61,-999,3.39
37.54751,127.14911,2011,2,6,0.29,0.29,-999,1.64
37.54751,127.14911,2011,2,7,0.55,0.55,-999,3.09
37.54751,127.14911,2011,2,8,0.61,0.61,-999,3.57
37.54751,127.14911,2011,2,9,0.65,0.65,4.1,3.69
37.54751,127.14911,2011,2,10,0.52,0.52,-999,2.99
37.54751,127.14911,2011,2,11,0.61,0.61,4.15,3.64
37.54751,127.14911,2011,2,12,0.68,0.68,4.24,4.08
37.54751,127.14911,2011,2,13,0.6,0.6,-999,3.6
37.54751,127.14911,2011,2,14,0.41,0.41,-999,2.51
37.54751,127.14911,2011,2,15,0.66,0.66,4.34,4.12
37.54751,127.14911,2011,2,16,0.54,0.54,-999,3.28
37.54751,127.14911,2011,2,17,0.47,0.47,-999,2.97
37.54751,127.14911,2011,2,18,0.69,0.69,4.47,4.42
37.54751,127.14911,2011,2,19,0.71,0.71,4.55,4.46
37.54751,127.14911,2011,2,20,0.69,0.69,4.57,4.53
37.54751,127.14911,2011,2,21,0.73,0.73,4.63,4.62
37.54751,127.14911,2011,2,22,0.69,0.69,4.67,4.65
37.54751,127.14911,2011,2,23,0.7,0.7,4.66,4.64
37.54751,127.14911,2011,2,24,0.67,0.67,4.66,4.5
37.54751,127.14911,2011,2,25,0.7,0.7,4.89,4.73
37.54751,127.14911,2011,2,26,0.7,0.7,4.81,4.78
37.54751,127.14911,2011,2,27,0.11,0.11,-999,0.75
37.54751,127.14911,2011,2,28,0.32,0.32,-999,2.18
37.54751,127.14911,2011,3,1,0.31,0.31,-999,2.14
37.54751,127.14911,2011,3,2,0.7,0.7,5.1,4.99
37.54751,127.14911,2011,3,3,0.72,0.72,5.15,5.07
37.54751,127.14911,2011,3,4,0.73,0.73,5.18,5.18
37.54751,127.14911,2011,3,5,0.47,0.47,-999,3.42
37.54751,127.14911,2011,3,6,0.58,0.58,-999,4.31
37.54751,127.14911,2011,3,7,0.69,0.69,5.31,5.24
37.54751,127.14911,2011,3,8,0.61,0.61,5.34,4.57
