"X","long","lat","瘤锅林家","cluster"
7839,126.8915216,37.50958284,"备肺备",2
7840,126.8913021,37.50989689,"备肺备",2
7841,126.8916277,37.50936025,"备肺备",2
7842,126.8915761,37.50943433,"备肺备",2
7843,126.8888456,37.50940502,"备肺备",2
7844,126.8864386,37.50771006,"备肺备",2
7845,126.8889234,37.50931508,"备肺备",2
7846,126.8889234,37.50931508,"备肺备",2
7847,126.8884372,37.50902216,"备肺备",2
7848,126.8873118,37.5085882,"备肺备",2
7849,126.8887349,37.50953299,"备肺备",2
7850,126.8877596,37.50891845,"备肺备",2
7851,126.8887349,37.50953299,"备肺备",2
7852,126.8825122,37.50935193,"备肺备",2
7853,126.8818834,37.5088829,"备肺备",2
7854,126.8805029,37.50794002,"备肺备",2
7855,126.880552,37.50797783,"备肺备",2
7856,126.8806809,37.50805588,"备肺备",2
7857,126.8771419,37.50575049,"备肺备",2
7858,126.8778369,37.50609668,"备肺备",2
7859,126.878384,37.50643722,"备肺备",2
7860,126.878384,37.50643722,"备肺备",2
7861,126.8796816,37.50736303,"备肺备",2
7862,126.8785303,37.50657946,"备肺备",2
7863,126.8785303,37.50657946,"备肺备",2
7864,126.879537,37.50726427,"备肺备",2
7865,126.879537,37.50726427,"备肺备",2
7866,126.879537,37.50726427,"备肺备",2
7867,126.8785062,37.50652298,"备肺备",2
7868,126.8831656,37.50522359,"备肺备",2
7869,126.8816053,37.50744034,"备肺备",2
7870,126.8850748,37.50660465,"备肺备",2
7871,126.8850748,37.50660465,"备肺备",2
7872,126.8855789,37.50688656,"备肺备",2
7873,126.8867343,37.50780017,"备肺备",2
7874,126.8865937,37.50757867,"备肺备",2
7875,126.8865937,37.50757867,"备肺备",2
7876,126.8839437,37.5103444,"备肺备",2
7877,126.8846264,37.51085258,"备肺备",2
7878,126.883034,37.50970182,"备肺备",2
7879,126.8846264,37.51085258,"备肺备",2
7880,126.8819979,37.50897417,"备肺备",2
7881,126.8820911,37.50904845,"备肺备",2
7882,126.8439426,37.49349457,"备肺备",1
7883,126.8434637,37.49333098,"备肺备",1
7884,126.8439426,37.49349457,"备肺备",1
7885,126.8440781,37.49370139,"备肺备",1
7886,126.8442575,37.49358876,"备肺备",1
7887,126.8449833,37.49376338,"备肺备",1
7888,126.8478328,37.49447126,"备肺备",1
7889,126.8457273,37.49409279,"备肺备",1
7890,126.8407076,37.49168255,"备肺备",1
7891,126.840662,37.49111478,"备肺备",1
7892,126.8405982,37.49080495,"备肺备",1
7893,126.8404411,37.49045988,"备肺备",1
7894,126.839606,37.48760716,"备肺备",1
7895,126.8399393,37.48985031,"备肺备",1
7896,126.8396542,37.48904578,"备肺备",1
7897,126.8396754,37.48612861,"备肺备",1
7898,126.8396393,37.48586121,"备肺备",1
7899,126.8373598,37.48942766,"备肺备",1
7900,126.83668,37.48837934,"备肺备",1
7901,126.8367271,37.48844569,"备肺备",1
7902,126.836633,37.48831298,"备肺备",1
7903,126.8360759,37.48886253,"备肺备",1
7904,126.8397178,37.48953624,"备肺备",1
7905,126.8395951,37.48742616,"备肺备",1
7906,126.8417558,37.49254401,"备肺备",1
7907,126.8417558,37.49254401,"备肺备",1
7908,126.8455946,37.49390523,"备肺备",1
7909,126.839092,37.49060901,"备肺备",1
7910,126.839092,37.49060901,"备肺备",1
7911,126.8363527,37.48874189,"备肺备",1
7912,126.8363527,37.48874189,"备肺备",1
7913,126.8363527,37.48874189,"备肺备",1
